Customer_ID,Count,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Country,State,City,Zip_Code,Lat_Long,Latitude,Longitude,Satisfication_Score,Quarter,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Churn_Category
1728-BQDMA,1,1,55,0,0,0,0,0,0,0,929,93276,659,35.316263,nan,5,0,0,0,51,2,1,45.92,1,1,2,12,2,0,0,0,0,1,1,0,0,0,0,83.4,4149.45,29.76,30,nan,nan,0
2823-LKABH,1,2,73,0,1,0,2,nan,0,0,39,nan,262,33.867593,-118.080637,nan,1,0,0,71,6,0,nan,0,1,1,nan,1,1,0,0,1,1,1,1,1,1,0,56.45,3985.35,0,0,0,3985.35,0
4912-PIGUY,1,1,61,0,0,0,0,0,1,0,763,91748,335,33.976753,-117.897367,2,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,1
5158-RIVOP,1,0,nan,0,0,1,1,1,0,0,263,95626,1262,38.734997,-121.463719,2,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,2
3976-BWUCK,1,1,52,0,0,2,0,nan,0,1,311,92833,1526,33.877639,-117.961212,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
9121-PHQSR,1,1,62,0,0,0,0,0,0,0,997,94973,1083,38.005839,-122.638155,nan,1,0,0,22,0,0,0,0,1,1,19,0,0,1,2,1,1,1,1,2,0,0,56.75,1304.85,0,0,0,1304.85,0
6813-GZQCG,1,0,46,0,0,1,1,1,1,0,248,nan,1378,39.607831,-121.777959,3,0,1,6,10,4,1,19.05,0,0,4,0,0,0,0,2,0,0,0,0,3,1,0,nan,196.75,0,0,190.5,387.25,0
3097-FQTVJ,1,0,40,0,0,2,1,1,0,0,282,95536,1442,40.4785,-124.301372,3,0,1,5,29,3,1,34.44,2,0,3,0,0,0,0,0,0,2,0,0,2,0,1,20.2,nan,0,nan,998.76,1557.56,0
8563-IIOXK,nan,0,30,0,0,0,0,0,1,1,1012,nan,1526,nan,nan,4,0,0,0,26,3,2,35.75,0,1,0,71,0,1,1,0,0,0,0,1,1,1,1,nan,1553.2,0,0,929.5,2482.7,0
9700-ZCLOT,1,0,78,2,1,1,0,0,0,0,613,91324,546,34.238208,-118.55029,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
5325-UWTWJ,nan,2,nan,2,2,2,2,nan,0,1,500,90031,430,34.085807,-118.206617,nan,0,0,0,1,0,2,48.22,0,1,1,21,0,0,0,0,0,0,0,1,0,2,1,46.3,46.3,0,0,48.22,nan,4
4291-YZODP,1,2,47,0,0,1,0,0,0,0,864,91977,25,32.726627,-116.994608,1,0,1,nan,33,0,1,15.66,0,2,2,24,1,0,1,1,1,1,1,0,3,1,0,103.75,3361.05,0,100,516.78,3977.83,3
9318-NKNFC,nan,2,nan,2,2,2,2,nan,0,0,1012,94972,1526,38.339996,-122.935056,4,1,2,0,21,6,1,nan,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,nan,402.85,0,nan,690.69,nan,0
9769-TSBZE,1,1,66,0,1,1,0,nan,0,0,263,95626,1262,38.734997,-121.463719,nan,0,1,nan,61,6,1,26.55,2,1,2,nan,0,1,0,2,0,0,0,1,3,1,0,82.15,4904.85,0,0,1619.55,6524.4,0
2801-NISEI,1,2,24,1,0,0,0,0,1,1,1012,nan,1526,nan,nan,4,0,0,0,nan,2,1,25.91,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,19.45,1336.35,0,nan,1580.51,nan,0
8465-SBRXP,nan,2,nan,2,2,2,2,nan,1,0,889,96130,1526,40.559177,-120.612113,3,0,0,0,66,0,0,0,0,1,0,15,0,0,0,2,2,0,0,1,1,0,3,29.45,1983.15,0,nan,nan,1983.15,0
1422-DGUBX,1,0,78,2,1,0,0,0,0,1,30,95703,1301,38.983388,-120.988814,3,0,0,nan,2,5,2,5.49,2,1,2,25,0,0,0,0,1,0,2,1,0,1,0,85.55,187.45,0,0,nan,198.43,2
0823-HSCDJ,1,2,57,0,0,0,1,2,0,0,948,93004,559,34.278697,-119.167798,4,0,0,0,66,6,1,20.63,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,nan,1357.1,17.14,0,1361.58,nan,0
8313-KTIHG,1,1,24,1,0,0,2,0,1,0,632,94950,1096,38.052209,-122.775567,3,0,0,nan,68,1,1,21.74,1,2,2,73,0,1,2,2,1,1,1,1,3,0,0,108.45,7176.55,9.68,0,1478.32,nan,1
8908-SLFCJ,1,1,56,0,0,1,0,0,0,0,1012,95370,1075,37.982716,-120.343732,4,0,1,9,22,0,1,nan,0,1,2,nan,0,0,1,0,2,0,0,1,0,2,0,87,nan,0,0,1070.96,2921.61,0
1092-WPIVQ,1,1,68,0,1,2,0,nan,1,1,1012,nan,1526,nan,nan,nan,0,1,3,24,0,0,0,2,1,0,28,0,0,1,1,0,0,0,1,2,2,1,34.25,828.2,0,0,0,828.2,0
1569-TTNYJ,nan,1,nan,1,0,2,0,0,0,1,364,94545,952,37.62984,-122.120843,5,0,1,6,71,1,1,28.02,0,1,1,27,0,1,1,1,1,1,1,1,2,1,3,79.1,nan,0,0,1989.42,7554.27,0
2302-OUZXB,1,0,75,0,1,2,0,0,0,1,1012,95920,1362,39.449794,-121.936372,1,0,0,0,38,3,1,47.39,1,1,2,2,0,0,0,2,1,1,0,1,0,1,0,99.55,3734.25,0,0,1800.82,5535.07,2
4086-WITJG,1,0,40,0,0,0,0,0,1,1,1012,nan,1526,nan,nan,nan,0,0,0,63,2,1,19.01,1,1,2,nan,0,2,1,1,1,1,1,1,0,1,1,109.85,7002.95,0,0,1197.63,8200.58,0
5014-GSOUQ,nan,0,42,0,0,2,1,2,1,0,1012,92028,121,33.362575,-117.299644,4,0,1,1,37,0,2,31.83,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,26.45,911.6,0,0,1177.71,2089.31,0
5797-APWZC,nan,2,45,0,0,0,0,0,0,0,256,95623,1233,38.63153,-120.842609,nan,1,0,0,3,0,1,25.96,0,1,1,7,0,0,0,0,0,1,1,1,0,1,0,nan,196.15,0,0,77.88,274.03,2
7517-SAWMO,1,2,48,2,0,0,0,0,0,1,214,93615,742,36.497895,nan,4,0,0,nan,20,6,1,30.52,0,1,2,21,1,0,1,0,1,0,0,1,0,1,0,nan,nan,nan,nan,610.4,2481.55,0
9574-RKJIF,1,1,58,0,0,1,1,3,0,0,780,94102,1000,37.7795,nan,4,0,2,4,44,0,1,46.54,0,1,4,52,0,1,0,1,0,0,0,0,0,1,0,54.9,2549.1,0,nan,2047.76,4726.86,0
2195-ZRVAX,1,1,28,2,0,1,0,nan,0,0,500,90063,386,34.044271,-118.185237,nan,0,1,nan,66,0,1,nan,1,1,2,41,2,1,1,1,1,1,2,1,1,0,0,115.8,7942.15,0,0,2888.82,10830.97,0
3209-ZPKFI,1,1,39,0,0,1,1,3,0,0,765,95834,1237,38.646209,-121.52446,nan,0,2,8,12,4,1,9.58,0,2,0,57,1,0,2,0,0,0,0,0,0,1,0,49.2,571.15,0,80,114.96,766.11,0
7605-SNLQG,1,1,34,0,0,0,0,0,0,0,748,nan,1200,38.522328,-122.97932,nan,0,0,nan,60,6,1,7.1,1,1,2,10,0,2,1,0,1,0,2,2,2,1,0,89.55,5231.2,0,nan,426,5657.2,0
7658-UYUQS,1,0,43,0,0,0,0,0,0,0,892,91342,571,34.321621,-118.399841,4,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
8809-XKHMD,1,0,79,0,1,1,1,1,0,0,730,nan,670,35.405722,nan,3,0,1,nan,14,0,1,14.39,1,1,2,30,2,2,0,0,1,1,2,1,2,1,0,95.8,1346.3,0,0,201.46,1547.76,0
8042-JVNFH,nan,2,nan,2,2,2,2,nan,0,0,917,90502,243,33.833181,-118.292062,4,0,1,nan,2,5,1,42.55,2,1,1,53,1,1,0,1,0,0,0,2,2,0,2,59.5,130.5,0,nan,85.1,215.6,0
3027-YNWZU,1,2,78,0,1,1,0,0,0,0,807,93109,581,34.406256,nan,5,0,1,7,nan,5,1,25.57,0,1,0,12,0,0,1,1,0,1,1,1,3,1,1,64.4,581.7,0,0,nan,786.26,0
3038-PQIUY,1,2,41,0,0,1,0,0,0,0,135,92007,94,33.015866,-117.272254,4,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
5546-BYZSM,1,1,22,1,0,1,0,0,0,0,350,93433,1526,35.120833,-120.61843,nan,1,1,nan,nan,0,1,38.41,0,0,3,0,0,2,0,0,0,0,0,0,1,0,1,20.2,nan,0,0,76.82,111.57,0
5178-LMXOP,1,1,44,0,0,1,1,3,1,0,33,91006,474,34.137319,-118.029837,4,1,1,7,12,4,1,nan,0,0,3,0,0,0,0,0,0,0,0,2,3,0,1,19.7,258.35,0,0,nan,314.87,0
6156-UZDLF,nan,2,nan,2,2,2,2,nan,0,0,778,91773,446,34.102119,-117.815532,3,0,0,0,35,3,1,25.04,1,1,2,21,2,0,0,2,0,0,0,1,0,0,1,75.35,2636.05,0,0,876.4,3512.45,5
7305-ZWMAJ,1,0,31,0,0,1,2,2,0,1,261,95758,1156,38.35363,-121.44195,nan,0,1,7,52,6,1,7.99,0,1,2,19,1,2,1,0,1,1,1,1,3,0,0,100.3,5244.45,0,0,415.48,5659.93,0
3244-CQPHU,1,1,59,2,0,2,0,0,0,0,731,96123,1476,nan,-120.322219,4,0,0,0,nan,0,1,17.83,1,2,2,nan,0,0,0,0,1,2,0,1,0,2,0,84.9,3369.05,0,nan,713.2,4082.25,0
0434-CSFON,nan,2,33,0,0,1,2,0,0,0,316,95633,1282,nan,-120.837669,4,0,1,2,23,4,1,22.17,1,1,2,nan,0,0,1,2,0,1,1,1,3,0,1,90.15,nan,0,0,509.91,2554.86,0
7164-BPTUT,1,1,nan,0,0,2,1,1,0,0,530,95901,1526,39.19514,nan,nan,0,0,0,62,2,1,17.56,1,0,3,0,2,0,0,0,0,0,0,2,2,2,1,24.4,nan,nan,0,1088.72,2501.72,0
1984-GPTEH,1,1,28,2,0,0,2,0,0,0,586,91759,1526,34.231318,-117.662032,3,0,0,0,nan,0,1,30.07,0,1,1,69,1,0,0,1,0,0,0,1,0,0,0,54.95,1348.5,0,0,721.68,2070.18,0
2030-BTZRO,1,1,26,1,0,0,0,0,1,1,1012,nan,1526,nan,nan,3,0,2,0,37,3,1,38.72,1,1,2,59,2,1,0,1,1,1,1,1,1,1,3,104.5,3778,0,0,1432.64,5210.64,0
0876-WDUUZ,nan,2,nan,2,2,2,2,nan,0,0,48,91702,512,34.174493,-117.87068,3,0,2,0,66,0,1,32.12,1,1,1,17,2,1,0,1,0,0,0,1,2,0,0,65.7,4378.9,0,0,nan,6498.82,0
6035-BXTTY,1,1,56,0,0,0,0,0,0,0,500,90002,319,33.949255,-118.246978,5,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
3339-EAQNV,1,1,46,2,0,0,1,nan,1,1,1012,nan,1526,nan,nan,4,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
3452-FLHYD,1,0,26,1,0,0,2,0,0,0,201,94931,1148,38.326215,-122.718742,1,0,0,0,1,0,1,35.25,0,1,2,30,0,0,1,2,0,0,0,1,3,1,0,74.9,74.9,0,0,35.25,110.15,1
6035-RIIOM,1,1,72,0,1,0,0,0,1,0,944,91607,501,34.165783,-118.399795,3,0,0,0,4,0,2,0,2,1,1,10,0,1,0,0,1,1,0,1,2,1,3,50.95,207.35,0,0,0,207.35,0
2908-WGAXL,1,0,57,0,0,1,1,2,1,0,925,91042,1526,34.296574,-118.244839,3,0,1,2,nan,0,1,35.42,0,0,3,0,0,0,0,0,0,0,0,0,1,2,3,20.3,31.9,nan,nan,nan,nan,0
1373-ORVIZ,1,1,nan,0,0,1,1,nan,0,0,914,nan,1136,38.240769,-122.901041,5,0,1,6,71,1,1,16.13,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,19.6,nan,0,0,nan,2532.68,0
8450-UYIBU,1,1,25,1,0,1,1,1,0,0,205,nan,1526,34.084747,-117.886844,4,0,1,1,4,5,1,24.57,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,nan,76.65,0,0,98.28,174.93,0
3049-SOLAY,1,1,22,1,0,1,0,0,0,1,338,nan,1177,38.434362,-122.86891,4,0,1,8,49,0,0,0,0,1,0,27,0,2,0,0,1,1,1,1,3,0,1,49.65,2409.9,0,0,0,2409.9,0
3508-VLHCZ,1,0,67,0,1,1,2,0,0,0,116,93505,646,35.151491,-117.927597,3,0,1,1,31,0,2,44.26,1,2,2,22,0,0,1,0,2,0,0,1,1,1,0,nan,2835.5,0,0,1372.06,4207.56,0
1902-XBTFB,1,1,37,2,0,0,0,0,0,1,881,nan,584,34.420998,-119.60137,4,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
1596-OQSPS,nan,2,nan,2,2,2,2,nan,0,0,1012,90029,434,34.089953,-118.294824,3,0,1,9,24,3,1,35.8,0,2,3,0,0,2,0,0,2,0,0,0,1,0,1,20.1,533.9,0,0,859.2,1393.1,0
9885-AIBVB,1,0,43,0,0,1,1,3,1,0,926,93274,1526,36.185471,nan,3,0,2,3,48,0,2,0,0,1,4,22,1,0,1,0,0,1,2,1,1,0,1,45,2196.3,0,nan,0,2196.3,0
8663-UPDGF,1,1,58,0,0,0,0,nan,0,0,138,93923,1526,36.460611,-121.852507,1,0,0,0,1,5,1,1.28,0,1,4,27,0,1,2,0,0,0,0,1,0,0,3,50.8,50.8,nan,0,1.28,52.08,1
8062-YBDOE,1,0,31,0,0,1,1,2,0,1,703,95468,1287,38.911299,-123.609588,3,0,2,1,39,0,1,5.88,1,0,3,0,0,0,0,0,0,0,0,2,1,1,1,24.2,914.6,0,0,229.32,1143.92,0
1285-OKIPP,1,0,45,0,0,0,2,0,0,0,989,nan,1203,38.527297,-122.810044,nan,1,0,0,67,0,1,43.3,1,0,3,0,0,0,0,0,0,2,0,0,2,1,1,26.1,1759.55,nan,0,2901.1,4660.65,0
8679-JOEVF,1,0,24,1,0,0,2,0,0,0,436,95329,1526,37.666587,-120.411517,nan,0,0,0,42,2,2,nan,0,0,3,0,2,0,0,0,2,2,0,0,2,1,0,20.75,844.45,0,0,769.02,1613.47,0
0708-SJDIS,1,0,28,1,0,0,0,0,0,1,705,95726,1261,38.733908,-120.453416,3,0,0,0,11,4,1,10.06,2,1,2,48,2,0,0,0,0,0,0,1,3,2,0,79,929.3,0,0,110.66,1039.96,0
7530-HDYDS,1,1,49,0,0,1,0,0,1,0,962,nan,962,37.669516,-120.626964,1,0,0,0,67,0,1,42.77,1,1,4,3,1,0,1,0,1,1,1,1,2,1,0,79.7,5293.4,0,0,2865.59,8158.99,4
7375-WMVMT,1,0,51,0,0,0,0,0,0,1,1012,94574,1218,38.581354,-122.296283,nan,0,0,nan,33,0,1,20.29,2,1,2,30,0,0,0,0,0,1,1,0,0,1,0,83.35,2757.85,0,40,669.57,3467.42,4
2800-QQUSO,1,0,50,2,0,1,2,0,0,0,597,95360,875,37.343846,-121.039391,nan,0,1,nan,46,2,0,0,2,2,1,30,1,1,0,0,1,0,0,1,0,0,0,45.55,2062.15,0,0,0,2062.15,0
1309-XGFSN,1,1,36,0,0,1,2,3,0,0,93,91905,13,32.677097,-116.304991,nan,0,1,nan,22,0,1,9.05,0,1,2,57,0,1,1,0,1,1,1,1,1,2,1,100.05,2090.25,0,0,199.1,2289.35,0
0236-HFWSV,nan,2,nan,2,2,2,2,nan,1,0,971,90069,437,34.093781,-118.381061,nan,0,1,1,71,1,1,24.72,1,0,3,0,0,2,0,2,0,0,0,2,2,1,1,24.4,nan,0,0,1755.12,nan,0
9661-JALZV,nan,2,nan,2,2,2,2,nan,0,1,1012,93510,602,34.501452,-118.207862,3,0,1,8,58,6,0,0,2,1,1,59,1,0,1,1,1,1,1,1,2,0,1,nan,3624.35,0,0,0,3624.35,0
5701-YVSVF,1,1,36,0,0,1,0,0,0,1,777,92105,31,32.741859,-117.090353,nan,0,1,1,67,0,1,23.13,1,2,2,24,1,1,1,0,1,1,1,1,1,0,1,109.9,7332.4,0,0,1549.71,8882.11,0
2101-RANCD,1,1,23,1,0,1,0,0,1,1,1012,nan,1526,nan,nan,4,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
1744-JHKYS,1,0,43,0,0,0,0,0,0,0,573,93021,570,34.312945,-118.858169,1,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,1
1052-QJIBV,1,1,44,0,0,0,0,0,0,0,169,91914,16,32.688506,nan,3,0,0,0,1,5,1,40.46,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.25,20.25,0,nan,40.46,nan,0
3351-NGXYI,1,0,37,0,0,0,0,0,0,0,459,90715,250,33.841027,-118.078097,4,0,0,0,nan,0,1,24.04,0,2,2,22,2,0,0,0,0,0,0,1,3,2,0,75,1778.5,nan,0,552.92,2331.42,0
3642-BYHDO,1,1,38,0,0,2,2,0,1,1,1012,nan,1526,nan,nan,nan,0,2,0,12,4,1,13.88,1,1,2,8,0,2,0,0,1,1,1,1,0,0,0,94.55,1173.55,0,0,nan,1340.11,0
3301-VKTGC,nan,2,nan,2,2,2,2,nan,0,0,597,95360,875,37.343846,-121.039391,4,0,1,nan,62,6,1,32.28,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,23.75,1446.8,0,0,2001.36,3448.16,0
7394-LWLYN,1,0,35,0,2,0,2,0,0,0,272,nan,1473,40.796621,-124.15428,nan,0,0,0,7,0,1,18.1,1,1,2,15,0,0,0,0,0,0,0,1,0,2,1,75.45,480.75,nan,nan,126.7,607.45,1
7568-PODML,nan,2,nan,2,2,2,2,nan,0,0,294,95942,1526,40.077028,-121.494168,nan,0,0,0,41,0,1,7.83,1,1,2,19,1,0,0,0,0,0,2,2,0,1,1,81.3,3190.65,0,0,321.03,3511.68,0
4818-DRBQT,1,1,69,2,1,2,0,0,0,1,75,95305,1526,37.818589,-120.256995,3,0,0,0,6,5,2,19.74,0,2,1,7,0,0,0,0,0,0,0,1,0,0,1,44.7,276.5,0,0,118.44,394.94,0
0604-THJFP,nan,2,nan,2,2,2,2,nan,1,1,1012,nan,1526,nan,nan,5,0,1,3,9,0,1,6.78,2,1,2,59,0,0,0,0,0,1,2,1,0,1,0,79.75,769.1,0,0,61.02,830.12,0
9764-REAFF,1,1,19,1,0,1,0,nan,0,0,528,nan,1112,nan,-122.834815,1,0,1,1,2,6,1,20.5,0,1,2,nan,0,0,1,0,0,0,0,1,0,0,0,76.4,151.8,nan,0,41,192.8,1
7989-VCQOH,1,1,29,1,2,2,2,nan,0,0,340,94904,1064,37.946617,-122.563571,nan,0,0,0,62,0,1,14.17,0,0,3,0,2,0,0,2,0,0,0,0,2,2,0,19.85,nan,nan,0,878.54,2132.19,0
0531-XBKMM,1,2,35,0,0,1,1,2,1,0,451,nan,556,34.2565,-117.19335,5,0,1,nan,57,2,1,42.18,0,1,4,22,0,1,0,0,1,1,2,1,1,1,0,95,nan,0,0,2404.26,7940.06,0
3915-ODIYG,nan,1,54,0,0,1,0,0,0,0,1012,93308,680,35.559617,-118.925185,4,1,1,1,55,6,1,12.21,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,25.7,1443.65,0,0,671.55,2115.2,0
9185-TQCVP,nan,1,65,0,1,0,0,0,0,0,499,94022,878,37.349546,nan,5,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
8871-JLMHM,1,0,44,0,0,1,0,0,1,0,251,nan,1526,nan,-114.36514,4,1,1,10,23,0,1,17.82,2,0,3,0,0,0,0,0,2,0,0,0,1,0,1,20.05,415.1,0,0,409.86,824.96,0
4694-PHWFW,1,0,23,1,0,0,0,0,0,0,212,90230,345,33.993991,-118.39704,1,1,0,0,9,0,1,13.86,0,1,2,76,1,0,0,0,0,0,1,1,0,1,1,74.25,639.65,0,0,124.74,764.39,3
2027-CWDNU,1,2,25,1,0,0,2,nan,0,0,231,92240,318,33.948558,-116.516976,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
5309-TAIKL,1,1,43,0,0,1,2,2,0,0,1012,93446,683,35.634222,-120.728341,4,0,1,nan,nan,0,1,nan,0,1,0,nan,1,1,0,1,0,0,2,1,1,0,1,60.05,nan,0,0,437.51,4431.56,0
9626-VFRGG,1,0,69,0,1,0,0,0,0,0,932,95984,1407,40.022184,-121.062384,1,0,0,0,nan,5,0,0,2,1,1,21,0,0,0,0,0,0,0,1,0,0,1,25.05,25.05,0,0,0,25.05,1
5939-XAIXZ,1,0,27,2,0,1,0,0,0,0,608,95660,1240,38.671295,-121.388251,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
7449-HVPIV,1,1,71,0,1,1,1,1,0,1,685,nan,53,32.800671,nan,nan,0,1,9,nan,0,2,28.3,1,1,4,27,0,1,0,0,1,2,0,1,3,0,3,101.15,3741.85,0,0,1075.4,4817.25,0
5275-SQEIZ,1,0,29,1,0,0,1,1,0,0,152,92234,238,nan,-116.474131,5,0,2,0,1,5,0,0,0,1,0,nan,0,0,0,0,0,0,2,0,0,0,1,nan,24.7,0,70,0,nan,0
3417-TSCIC,1,1,28,1,0,0,0,0,0,0,946,91405,532,34.202494,-118.448048,3,0,0,0,24,3,0,nan,0,1,1,46,2,0,0,0,1,1,1,1,1,2,2,50.6,1288.75,0,0,nan,1288.75,0
6366-ZGQGL,1,0,50,0,0,1,2,3,0,0,973,95691,1230,38.627951,-121.593287,3,0,1,6,50,2,1,49.18,1,1,1,76,1,2,1,1,0,2,2,1,1,1,0,80.05,4042.2,nan,0,2459,nan,0
2974-GGUXS,1,1,27,1,0,0,0,0,0,0,905,96132,1487,41.027281,nan,5,1,0,0,14,0,1,9.19,0,0,3,0,2,0,0,0,2,0,2,0,3,1,0,20.05,299.3,0,0,128.66,427.96,0
4472-LVYGI,1,1,38,0,0,1,0,0,0,0,1012,92887,273,33.884073,-117.732197,3,0,1,nan,72,0,1,13.72,1,2,3,nan,0,0,0,0,0,0,0,0,3,0,1,24.8,1874.3,16.26,0,987.84,2845.88,0
2240-HSJQD,nan,1,47,2,0,2,1,1,1,1,1012,nan,1526,nan,nan,3,0,1,2,72,0,1,17.3,1,1,2,14,2,1,2,1,1,1,1,1,2,1,1,112.6,8126.65,0,nan,1245.6,9372.25,0
4994-OBRSZ,1,1,54,2,0,1,0,0,0,1,726,92270,200,33.763678,-116.429928,5,0,1,10,71,1,1,37.69,0,1,2,8,0,1,1,1,2,1,1,2,2,1,0,105.25,7291.75,0,0,nan,9967.74,0
0071-NDAFP,1,2,21,1,0,2,0,0,0,0,129,96015,1509,41.486953,-120.913975,5,0,0,0,1,6,1,39.19,0,1,1,69,0,2,0,0,0,1,1,2,0,1,3,55.25,nan,0,60,39.19,154.44,0
5150-LJNSR,1,1,62,0,0,0,0,0,1,1,1012,nan,1526,nan,nan,nan,0,0,0,33,3,1,5.91,1,1,1,5,0,1,2,2,2,0,0,1,0,2,0,54.65,1665.2,0,0,195.03,1860.23,0
2516-VQRRV,1,1,33,0,0,1,1,3,0,0,268,92027,103,33.141265,nan,3,0,2,8,17,4,1,nan,1,0,4,nan,0,0,0,2,2,0,2,0,2,1,1,25.15,412.6,0,0,769.08,1181.68,0
0376-YMCJC,1,0,24,1,2,1,1,1,0,1,777,92122,77,32.85723,-117.209774,nan,0,1,1,nan,0,1,12.85,0,0,3,nan,0,0,0,0,0,0,0,0,2,2,1,19.7,599.25,49.79,nan,385.5,934.96,0
7595-EUIVN,1,2,43,0,0,0,0,0,0,0,811,93453,658,35.303926,nan,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
2208-NKVVH,1,0,42,0,2,0,0,0,0,0,670,93553,1526,34.445239,-117.894868,1,0,0,0,13,4,1,8.59,2,1,4,15,0,1,1,1,0,0,0,1,3,2,0,nan,1132.35,0,0,111.67,1244.02,1
7401-JIXNM,1,1,34,2,0,0,0,0,1,1,1012,nan,1526,nan,nan,5,0,0,0,65,2,2,44.7,0,0,4,0,0,0,0,0,0,0,0,0,2,1,1,19.55,1218.65,0,0,2905.5,4124.15,0
4110-PFEUZ,1,0,31,0,0,0,0,0,1,1,1012,nan,1526,nan,nan,nan,0,0,0,11,6,1,46.49,0,0,3,nan,0,0,0,0,0,0,2,0,3,0,1,20,211.95,nan,0,nan,723.34,0
2391-SOORI,nan,1,nan,0,0,1,0,0,0,0,981,90604,303,nan,nan,nan,0,1,1,1,5,1,38.89,0,1,2,9,0,0,1,0,0,0,0,2,0,0,1,75.35,75.35,0,0,38.89,114.24,0
4632-XJMEX,nan,2,nan,2,2,2,2,nan,0,0,780,94121,999,37.776718,-122.495781,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,1
1222-LRYKO,nan,1,27,1,0,1,1,nan,1,1,18,96101,1508,41.468877,-120.54229,4,0,1,8,8,0,1,nan,0,0,3,0,0,2,0,0,0,0,0,0,3,0,3,19.7,130.25,0,0,92.56,222.81,0
4208-UFFGW,nan,2,nan,2,2,2,2,nan,0,0,13,95910,1366,39.467828,-120.841386,3,0,0,0,nan,0,1,48.25,0,1,2,24,0,0,0,0,2,0,2,2,0,0,3,70.05,657.5,0,nan,434.25,1091.75,0
8118-LSUEL,nan,2,nan,2,2,2,2,nan,0,0,780,nan,999,37.776718,-122.495781,4,0,1,2,71,0,1,37.83,0,0,3,0,2,0,0,0,0,0,0,0,2,0,1,19.6,1416.5,nan,0,2685.93,4102.43,0
7945-HLKEA,1,1,64,0,0,0,0,0,0,0,104,91502,513,34.177267,-118.31003,4,0,0,0,50,2,1,40.83,0,1,4,21,2,1,0,1,0,1,1,1,3,1,1,93.5,4747.5,0,0,nan,6789,0
9895-VFOXH,1,1,40,0,0,0,0,0,0,0,436,95329,961,37.666587,-120.411517,nan,0,2,nan,nan,6,1,47.38,1,1,2,29,0,0,0,0,1,1,1,1,3,1,0,96.8,5283.95,0,0,2605.9,7889.85,1
1991-VOPLL,1,1,23,1,0,1,0,0,1,0,885,94089,903,37.421633,-122.009613,4,0,1,7,69,0,0,0,0,1,1,42,0,1,1,1,1,1,2,1,1,1,1,60.8,4263.4,0,0,0,4263.4,0
