Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Satisfication Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn_Category
4176-FXYBO,NaN,Male,31,No,No,Yes,NaN,0,United States,California,Long Beach,90815,"33.797638, -118.11662",33.797638,NaN,NaN,Q3,Yes,NaN,57,None,Yes,15.48,No,Yes,Cable,15,Yes,No,No,Yes,NaN,No,No,Yes,Month-to-Month,No,Bank Withdrawal,NaN,3171.6,34.59,0,882.36,4019.37,0
4583-PARNH,1,Male,42,No,No,Yes,Yes,3,United States,NaN,Lemon Grove,91945,"32.733564, -117.033713",32.733564,NaN,5,Q3,Yes,1,52,Offer B,Yes,40.33,Yes,No,None,0,No,NaN,No,No,No,No,No,No,Two Year,No,Credit Card,24.8,1229.1,NaN,0,2097.16,3326.26,1
3583-KRKMD,1,NaN,NaN,No,Yes,No,No,0,United States,California,NaN,NaN,NaN,37.499411,-122.196318,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
9115-YQHGA,1,Male,69,No,Yes,No,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Q3,No,0,10,None,Yes,5.46,No,Yes,Fiber Optic,24,No,Yes,No,NaN,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,72.85,688.65,NaN,30,54.6,773.25,5
1734-ZMNTZ,1,Female,36,No,No,No,No,0,United States,California,Los Angeles,90037,"34.002642, -118.287596",34.002642,-118.287596,1,Q3,No,0,12,Offer D,Yes,17.46,No,NaN,Fiber Optic,9,NaN,No,Yes,Yes,No,Yes,Yes,Yes,NaN,Yes,Bank Withdrawal,89.4,1095.65,0,0,NaN,1305.17,0
5652-MSDEY,1,NaN,35,NaN,No,No,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Q3,No,0,48,NaN,Yes,10.5,NaN,Yes,Fiber Optic,12,No,No,Yes,NaN,Yes,Yes,Yes,NaN,Month-to-Month,Yes,Bank Withdrawal,103.85,4946.05,0,0,504,5450.05,2
1395-WSWXR,NaN,Male,36,No,NaN,Yes,No,0,United States,NaN,Los Angeles,NaN,"34.085807, -118.206617",34.085807,-118.206617,3,Q3,Yes,NaN,72,None,Yes,10.92,Yes,Yes,NaN,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.25,NaN,0,0,786.24,NaN,0
5529-GIBVH,1,Female,58,No,No,Yes,Yes,1,United States,NaN,Parker Dam,NaN,"34.273872, -114.192901",34.273872,-114.192901,3,Q3,Yes,6,16,Offer D,NaN,40.03,No,Yes,Fiber Optic,20,NaN,Yes,No,No,No,No,NaN,Yes,Month-to-Month,No,Bank Withdrawal,73.25,1195.75,NaN,0,640.48,1836.23,0
0076-LVEPS,1,Male,77,No,Yes,Yes,No,0,United States,California,Vina,96092,"39.955164, -122.018567",39.955164,-122.018567,4,Q3,Yes,NaN,72,None,Yes,5.51,No,Yes,Fiber Optic,2,Yes,Yes,No,Yes,No,NaN,NaN,Yes,Two Year,Yes,Credit Card,84.8,6141.65,0,0,396.72,6538.37,0
0221-NAUXK,1,Male,25,Yes,No,No,No,0,United States,California,NaN,90701,"33.867593, -118.080637",33.867593,-118.080637,5,Q3,No,0,39,Offer C,No,NaN,NaN,Yes,Cable,26,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.6,1494.5,0,0,0,1494.5,0
4686-UXDML,1,Female,69,No,NaN,Yes,NaN,1,United States,California,San Diego,92114,"32.707892, -117.05512",32.707892,-117.05512,NaN,Q3,Yes,9,24,None,Yes,20.78,No,NaN,NaN,23,No,NaN,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.55,2263.45,0,0,498.72,2762.17,0
4092-OFQZS,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,California,San Jose,95129,"37.305622, -122.000887",NaN,-122.000887,5,Q3,No,0,13,None,Yes,42.62,No,Yes,Fiber Optic,15,No,Yes,No,No,No,No,NaN,Yes,One Year,Yes,Credit Card,74.65,966.25,0,0,554.06,1520.31,0
6439-LAJXL,1,Female,43,No,No,No,NaN,0,United States,California,Citrus Heights,95610,"38.69508, -121.271616",38.69508,-121.271616,NaN,Q3,No,0,9,NaN,Yes,46.94,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.5,178.85,NaN,0,422.46,601.31,0
9136-ALYBR,NaN,Female,47,No,NaN,NaN,No,0,United States,California,Santa Rosa,95409,"38.468893, -122.580539",38.468893,-122.580539,1,Q3,No,0,15,Offer D,Yes,33.14,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.4,289.3,0,0,497.1,786.4,0
2279-AXJJK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Whitmore,96096,"40.637105, -121.906949",40.637105,-121.906949,3,Q3,NaN,NaN,51,Offer B,NaN,9.53,No,Yes,DSL,10,Yes,NaN,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,60.5,3121.45,0,0,486.03,3607.48,5
6158-HDPXZ,1,Male,76,No,Yes,Yes,NaN,0,NaN,California,Novato,94945,"38.135897, -122.563683",38.135897,-122.563683,4,Q3,Yes,5,31,Offer C,Yes,46.06,NaN,NaN,Fiber Optic,18,NaN,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,89.45,2807.65,31.58,0,1427.86,4203.93,1
5394-MEITZ,1,NaN,22,Yes,NaN,Yes,No,0,United States,NaN,Spring Valley,91977,"32.726627, -116.994608",32.726627,-116.994608,3,Q3,Yes,7,69,None,No,NaN,No,Yes,DSL,59,NaN,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,60.25,4055.5,0,120,0,4175.5,0
0426-TIRNE,1,Male,56,No,No,Yes,No,0,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,2,Q3,Yes,NaN,19,NaN,Yes,43.95,No,Yes,Fiber Optic,20,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,NaN,1888.65,0,0,835.05,2723.7,0
3780-DDGSE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Hume,NaN,"36.807595, -118.901544",NaN,-118.901544,4,Q3,Yes,NaN,72,Offer A,NaN,22.74,Yes,Yes,Fiber Optic,48,Yes,NaN,No,No,No,Yes,Yes,NaN,Two Year,Yes,Credit Card,94.45,6921.7,0,0,1637.28,8558.98,0
6648-INWPS,1,Female,78,No,Yes,NaN,Yes,1,United States,NaN,North Hollywood,91605,"34.207295, -118.400022",34.207295,-118.400022,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
1084-MNSMJ,NaN,NaN,NaN,No,No,Yes,Yes,1,United States,California,Guinda,95637,"38.830739, -122.196202",38.830739,NaN,5,Q3,Yes,NaN,58,Offer B,Yes,NaN,Yes,Yes,DSL,19,No,Yes,No,No,Yes,No,No,NaN,NaN,Yes,Bank Withdrawal,66.8,3970.4,0,NaN,2557.8,NaN,0
4128-ETESU,1,Female,32,No,No,No,No,0,United States,California,San Diego,92130,"32.957195, -117.202542",NaN,-117.202542,1,Q3,No,0,35,NaN,Yes,19.07,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,NaN,Yes,Month-to-Month,Yes,Bank Withdrawal,86.45,3029.1,0,0,667.45,3696.55,1
1731-TVIUK,1,Female,80,No,Yes,No,No,0,United States,California,South El Monte,91733,"34.04622, -118.053753",34.04622,NaN,NaN,Q3,No,0,33,NaN,No,0,No,Yes,DSL,16,NaN,Yes,NaN,No,Yes,Yes,No,Yes,Two Year,Yes,NaN,NaN,1884.65,0,0,0,1884.65,0
0356-OBMAC,1,Female,27,Yes,NaN,No,No,0,United States,California,Los Angeles,90031,"34.085807, -118.206617",34.085807,-118.206617,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
1299-AURJA,1,NaN,38,No,No,Yes,No,0,NaN,California,Clio,96106,"39.745805, -120.580882",39.745805,-120.580882,NaN,Q3,Yes,1,68,NaN,Yes,11.83,Yes,Yes,DSL,NaN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,NaN,6302.85,0,0,NaN,7107.29,0
5993-JSUWV,1,Female,63,No,No,No,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
5202-IVJNU,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Sierra City,96125,"39.600599, -120.636358",39.600599,-120.636358,1,Q3,Yes,1,17,None,Yes,NaN,No,NaN,Fiber Optic,22,Yes,No,Yes,No,Yes,NaN,No,Yes,Month-to-Month,Yes,Bank Withdrawal,NaN,1539.45,NaN,0,326.23,1865.68,1
8433-WPJTV,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Vista,92083,"33.17494, -117.242761",33.17494,-117.242761,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
5387-ASZNZ,1,NaN,NaN,Yes,No,Yes,Yes,3,United States,California,Oceanside,92056,"33.194742, -117.29032",33.194742,-117.29032,NaN,Q3,Yes,1,72,Offer A,No,0,No,Yes,NaN,59,Yes,Yes,NaN,NaN,No,Yes,Yes,Yes,Two Year,No,Credit Card,55.65,3880.05,0,0,0,3880.05,0
3779-OSWCF,1,Female,40,NaN,No,No,No,0,United States,California,Garden Grove,92844,"33.766476, -117.969795",33.766476,NaN,3,Q3,No,NaN,3,None,Yes,30.18,No,Yes,Fiber Optic,7,NaN,Yes,No,Yes,NaN,Yes,Yes,Yes,Month-to-Month,NaN,Bank Withdrawal,97.9,NaN,0,0,90.54,405.84,2
5804-JMYIO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Burbank,91502,"34.177267, -118.31003",34.177267,-118.31003,NaN,Q3,No,0,NaN,NaN,Yes,6.33,Yes,Yes,Fiber Optic,15,No,NaN,NaN,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,4133.95,0,0,259.53,4393.48,0
5442-BHQNG,1,Female,63,No,No,Yes,No,NaN,United States,California,Roseville,95661,NaN,38.736685,-121.251984,5,Q3,Yes,6,61,Offer B,Yes,18.03,Yes,NaN,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.3,6518.35,0,0,1099.83,7618.18,0
0098-BOWSO,1,Male,52,No,No,No,No,0,United States,California,Carson,90746,NaN,NaN,-118.252272,5,Q3,No,0,30,Offer C,Yes,27.88,No,Yes,NaN,6,No,Yes,NaN,No,Yes,No,NaN,No,One Year,No,NaN,64.5,1929.95,0,0,836.4,2766.35,0
9851-KIELU,1,Male,69,NaN,Yes,Yes,No,0,United States,California,Stratford,93266,"36.175255, -119.813805",36.175255,-119.813805,4,Q3,Yes,6,16,Offer D,Yes,48.41,Yes,Yes,NaN,NaN,No,No,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,85.05,NaN,0,NaN,774.56,2165.71,0
6475-VHUIZ,1,Female,69,NaN,Yes,Yes,No,0,United States,California,Sacramento,95829,"38.486502, -121.334051",38.486502,-121.334051,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
1641-RQDAY,1,Male,62,No,No,No,No,0,United States,California,Salida,NaN,"37.713152, -121.08739",37.713152,-121.08739,4,Q3,NaN,0,NaN,None,Yes,26.54,No,No,NaN,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.7,386.5,0,0,504.26,890.76,0
6599-SFQVE,1,Female,79,No,NaN,No,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,No,0,21,None,Yes,NaN,Yes,Yes,Fiber Optic,9,NaN,No,No,NaN,Yes,Yes,No,Yes,Month-to-Month,Yes,NaN,94.25,1973.75,NaN,0,444.15,2417.9,1
9732-OUYRN,1,Male,30,No,No,Yes,No,0,United States,California,Soulsbyville,95372,"37.990574, -120.261821",37.990574,-120.261821,3,Q3,Yes,1,9,None,Yes,31.67,NaN,Yes,Cable,59,No,NaN,Yes,No,NaN,No,No,No,Month-to-Month,NaN,Bank Withdrawal,79.35,661.25,0,10,285.03,956.28,0
2828-SLQPF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,West Covina,91792,"34.024405, -117.898722",NaN,-117.898722,NaN,Q3,No,0,NaN,Offer B,Yes,27.65,NaN,Yes,NaN,26,No,NaN,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,64.2,3627.3,0,NaN,1520.75,5148.05,0
1053-MXTTK,1,Male,21,Yes,No,NaN,NaN,2,United States,California,NaN,90631,"33.940619, -117.9513",33.940619,-117.9513,1,Q3,No,0,3,Offer E,Yes,14.6,Yes,Yes,Fiber Optic,71,No,No,No,No,No,No,Yes,Yes,NaN,Yes,Bank Withdrawal,74.4,229.55,8.74,0,43.8,NaN,0
9348-ROUAI,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,Q3,Yes,NaN,67,Offer A,Yes,48.75,NaN,NaN,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,NaN,1372.9,0,0,3266.25,4639.15,0
0928-JMXNP,1,Male,44,No,No,No,No,0,United States,California,Hoopa,95546,"41.163637, -123.704841",41.163637,-123.704841,1,Q3,No,0,8,None,Yes,19.49,No,NaN,Fiber Optic,10,NaN,No,Yes,No,NaN,NaN,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.7,740.3,NaN,80,155.92,976.22,0
6368-NWMCE,NaN,Female,59,No,No,No,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,Q3,No,NaN,NaN,None,Yes,27.68,Yes,Yes,Fiber Optic,6,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,95.5,6153.85,0,80,1799.2,8033.05,0
9277-JOOMO,1,Female,42,No,No,No,No,0,United States,California,Lakewood,90713,"33.847755, -118.112532",33.847755,-118.112532,NaN,Q3,No,NaN,43,None,Yes,25.53,Yes,No,None,0,No,No,No,NaN,No,No,No,No,Two Year,Yes,Credit Card,25.7,1188.2,0,0,1097.79,2285.99,0
5293-WXJAK,1,Male,25,Yes,No,Yes,Yes,1,NaN,California,Folsom,95630,"38.672638, -121.147403",38.672638,-121.147403,NaN,Q3,Yes,10,72,Offer A,Yes,33.75,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.7,6339.3,0,0,NaN,8769.3,0
4723-BEGSG,NaN,NaN,32,No,No,No,No,NaN,United States,California,Willits,95490,"39.492046, -123.375818",39.492046,-123.375818,NaN,Q3,No,0,56,Offer B,Yes,30.86,NaN,Yes,DSL,22,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,60.25,3282.75,0,0,1728.16,5010.91,0
3882-IYOIJ,1,NaN,25,Yes,No,No,No,0,United States,California,Sacramento,95830,"38.490508, -121.284171",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
7901-IIDQV,NaN,Female,35,No,NaN,NaN,No,0,United States,NaN,Salida,95368,NaN,NaN,-121.08739,4,Q3,No,NaN,44,Offer B,Yes,32.83,No,Yes,Fiber Optic,NaN,No,Yes,Yes,No,NaN,No,No,Yes,NaN,Yes,Credit Card,88.15,NaN,NaN,0,1444.52,5417.72,0
0082-OQIQY,1,Female,34,No,No,Yes,Yes,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
0319-QZTCO,1,Female,37,No,No,Yes,No,0,United States,California,Cassel,96016,"40.936285, -121.572692",40.936285,-121.572692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
5248-YGIJN,1,Male,57,No,No,No,No,0,United States,California,Coalinga,93210,"36.186867, -120.387793",36.186867,-120.387793,3,NaN,No,0,1,Offer E,Yes,5.55,No,NaN,DSL,13,No,NaN,NaN,NaN,No,No,No,Yes,NaN,NaN,Mailed Check,45.7,45.7,0,0,5.55,51.25,0
4662-EKDPQ,1,Female,22,Yes,No,Yes,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Q3,Yes,1,22,None,Yes,35.04,No,Yes,DSL,76,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,NaN,69.5,NaN,NaN,0,770.88,2219.51,0
9152-AMKAK,1,NaN,61,No,No,Yes,Yes,1,United States,California,Richvale,95974,"39.495768, -121.747472",39.495768,-121.747472,3,NaN,Yes,NaN,NaN,None,Yes,NaN,No,No,None,0,No,No,NaN,No,No,NaN,No,No,NaN,No,NaN,20.65,158.95,0,0,35.07,194.02,0
9534-NSXEM,1,Female,79,No,Yes,NaN,No,0,United States,California,Daly City,94014,"37.691561, -122.445202",NaN,-122.445202,NaN,Q3,No,0,2,None,No,0,No,Yes,DSL,11,No,No,No,No,No,No,No,Yes,NaN,No,Bank Withdrawal,24.35,41.85,0,0,0,41.85,1
8857-CUPFQ,1,Male,45,No,No,No,No,0,United States,California,Calabasas,91302,"34.130861, -118.68346",NaN,-118.68346,NaN,Q3,No,0,2,NaN,Yes,1.87,No,Yes,DSL,NaN,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,46.6,87.9,NaN,0,3.74,91.64,2
9405-GPBBG,1,Male,24,Yes,No,Yes,No,0,United States,California,San Ysidro,92173,"32.555828, -117.040073",32.555828,-117.040073,4,Q3,Yes,NaN,36,Offer C,Yes,NaN,No,Yes,Fiber Optic,41,Yes,No,No,No,Yes,Yes,NaN,Yes,Month-to-Month,Yes,Bank Withdrawal,93.6,3366.05,16.56,0,1487.88,4837.37,0
3128-YOVTD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",34.508417,-116.856103,1,Q3,No,0,1,Offer E,NaN,26.22,No,Yes,Cable,22,Yes,No,NaN,No,No,No,NaN,Yes,Month-to-Month,Yes,NaN,55.8,55.8,0,0,26.22,82.02,0
0887-HJGAR,1,Female,44,No,No,No,No,0,United States,California,Redondo Beach,90278,"33.873395, -118.37019",NaN,-118.37019,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8711-LOBKY,1,Male,39,No,No,Yes,No,0,United States,California,North San Juan,95960,"39.423046, -120.984472",39.423046,NaN,5,Q3,Yes,4,14,Offer D,Yes,21.34,No,Yes,DSL,24,No,No,No,Yes,NaN,NaN,No,Yes,Month-to-Month,No,Bank Withdrawal,48.8,664.4,0,0,298.76,963.16,0
5136-KCKGI,1,Female,39,No,No,No,NaN,0,United States,California,Riverbank,NaN,"37.734971, -120.954271",37.734971,-120.954271,NaN,Q3,NaN,0,39,None,Yes,NaN,No,NaN,Fiber Optic,27,No,NaN,Yes,Yes,No,No,No,NaN,Two Year,Yes,Bank Withdrawal,80.45,3201.55,0,0,953.55,4155.1,0
8849-GYOKR,1,Male,64,No,No,Yes,Yes,2,NaN,California,Sonora,95370,"37.982716, -120.343732",37.982716,-120.343732,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
1241-FPMOF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Nicolaus,95659,"38.788898, -121.608624",38.788898,-121.608624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
4913-EHYUI,1,Male,80,NaN,NaN,Yes,No,0,United States,California,Carlsbad,92008,"33.148116, -117.306043",33.148116,-117.306043,NaN,Q3,Yes,1,33,None,No,0,No,NaN,NaN,4,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,50,1750.85,0,NaN,0,1750.85,3
9531-NSBMR,1,Female,59,No,No,Yes,Yes,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,5,Q3,No,0,69,Offer A,Yes,28.53,Yes,NaN,Fiber Optic,24,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,NaN,93.3,NaN,0,0,1968.57,8366.62,0
1492-KGETH,NaN,Male,48,No,NaN,Yes,Yes,NaN,United States,California,San Marcos,92069,"33.162624, -117.170863",33.162624,-117.170863,5,Q3,Yes,2,32,Offer C,No,NaN,No,Yes,DSL,53,No,No,Yes,NaN,No,No,No,Yes,One Year,Yes,Mailed Check,36.25,1151.05,0,0,0,1151.05,0
5245-VDBUR,1,Male,47,No,No,Yes,Yes,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Q3,Yes,1,27,None,Yes,15.71,No,Yes,NaN,53,Yes,Yes,NaN,No,No,No,No,Yes,One Year,Yes,Credit Card,80.65,2209.75,0,0,424.17,2633.92,0
2501-XWWTZ,1,Male,42,No,No,No,No,NaN,United States,California,Los Angeles,90066,NaN,34.002028,-118.430656,2,Q3,NaN,NaN,NaN,NaN,Yes,35.4,No,Yes,Fiber Optic,18,No,NaN,NaN,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,1060.6,0,0,460.2,1520.8,0
6048-NJXHX,1,Male,50,NaN,No,No,NaN,0,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,5,Q3,No,0,18,Offer D,Yes,31.33,NaN,No,None,0,No,No,No,No,No,No,NaN,No,Month-to-Month,No,Credit Card,NaN,331.35,0,0,563.94,NaN,2
9938-ZREHM,NaN,Female,40,No,No,Yes,No,0,United States,California,Mokelumne Hill,95245,"38.304194, -120.592431",38.304194,-120.592431,3,NaN,Yes,9,41,NaN,Yes,8.44,No,NaN,None,0,NaN,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.65,875.55,0,0,346.04,1221.59,0
5649-VUKMC,1,Female,62,No,No,Yes,No,0,United States,California,Los Angeles,90049,"34.091829, -118.491244",NaN,-118.491244,NaN,Q3,Yes,1,7,None,Yes,22.61,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,No,No,NaN,Month-to-Month,Yes,NaN,86.5,NaN,0,20,158.27,760.77,1
9548-LIGTA,1,NaN,72,NaN,Yes,No,No,0,United States,California,Somis,NaN,"34.297628, -119.014627",34.297628,-119.014627,5,Q3,No,0,72,Offer A,Yes,NaN,Yes,Yes,Fiber Optic,NaN,No,Yes,Yes,NaN,Yes,NaN,No,Yes,Two Year,No,Bank Withdrawal,NaN,7943.45,0,0,3226.32,NaN,0
5389-FFVKB,NaN,Male,NaN,No,No,NaN,No,0,United States,NaN,Santa Cruz,95065,"37.031404, -121.981865",37.031404,-121.981865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8053-WWDRO,1,Male,65,No,NaN,Yes,No,0,United States,California,Nicasio,NaN,"38.065359, -122.665566",NaN,-122.665566,3,Q3,Yes,8,41,Offer B,No,0,No,Yes,Cable,9,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,53.95,2215.4,0,0,0,2215.4,0
1763-KUAAW,1,Male,76,No,Yes,No,No,0,United States,California,Elk Creek,95939,NaN,39.53222,-122.594879,1,Q3,No,0,1,None,Yes,21.85,Yes,Yes,Fiber Optic,29,NaN,No,NaN,No,Yes,Yes,NaN,Yes,Month-to-Month,Yes,Bank Withdrawal,94,94,0,0,21.85,115.85,2
0220-EBGCE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,NaN,Redding,96001,"40.587919, -122.464732",40.587919,-122.464732,3,Q3,Yes,8,4,None,Yes,44.64,No,Yes,Cable,21,Yes,No,No,No,No,No,NaN,Yes,NaN,No,NaN,50.3,217.1,0,0,178.56,395.66,0
6194-HBGQN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,NaN,Q3,No,0,68,Offer A,Yes,10.48,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,NaN,1396,0,0,712.64,2108.64,0
9339-FIIJL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,California,Hacienda Heights,91745,"33.998471, -117.973758",33.998471,-117.973758,5,NaN,No,0,67,Offer A,Yes,15.32,No,No,None,0,No,No,No,NaN,No,No,No,No,Two Year,No,Bank Withdrawal,19.95,1311.75,0,0,1026.44,2338.19,2
1121-QSIVB,1,Male,61,No,No,No,Yes,1,United States,NaN,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,3,NaN,No,0,1,None,NaN,20.1,No,Yes,Cable,NaN,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.45,NaN,0,NaN,20.1,NaN,0
7746-QYVCO,NaN,Male,51,No,NaN,No,No,0,United States,California,San Diego,92115,"32.762506, -117.07245",32.762506,-117.07245,4,Q3,No,0,18,None,Yes,26.84,No,Yes,Fiber Optic,20,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,NaN,75.9,1373.05,15.57,0,483.12,1840.6,0
