Customer_ID,Count,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Country,State,City,Zip_Code,Lat_Long,Latitude,Longitude,Satisfication_Score,Quarter,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Churn_Category,,,,Churn_Category,Monthly_Charge
5858-EAFCZ,1,Male,73,No,Yes,No,No,0,United States,California,Torrance,90503,"33.840399, -118.353714",NaN,-118.353714,4,Q3,No,0,33,Offer C,Yes,3.15,Yes,No,None,0,NaN,No,No,No,No,No,No,NaN,One Year,Yes,NaN,24.9,847.8,0,0,103.95,NaN,0,,,,0,24.9
6599-CEBNN,1,NaN,45,No,NaN,Yes,No,0,United States,California,Valencia,91355,"34.43987, -118.644609",34.43987,-118.644609,3,Q3,Yes,1,59,None,Yes,20.78,Yes,Yes,NaN,26,No,No,Yes,NaN,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,NaN,5386.5,36.07,0,1226.02,6576.45,0,,,,0,NaN
4143-HHPMK,1,Female,31,No,No,NaN,Yes,2,United States,California,Inglewood,90305,"33.958134, -118.330905",33.958134,-118.330905,3,Q3,No,0,64,NaN,Yes,27.74,NaN,Yes,Fiber Optic,12,Yes,No,No,Yes,No,No,No,Yes,NaN,Yes,Bank Withdrawal,86.8,5327.25,0,0,1775.36,7102.61,0,,,,0,86.8
8404-VLQFB,1,Female,59,No,No,No,NaN,0,United States,California,San Diego,92122,"32.85723, -117.209782",NaN,NaN,3,Q3,NaN,0,NaN,Offer E,Yes,36.63,No,No,None,0,No,No,NaN,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,19.9,0,NaN,NaN,56.53,1,,,,1,19.9
2533-TIBIX,1,Male,43,No,NaN,Yes,Yes,3,United States,California,San Francisco,94115,"37.786031, -122.437301",37.786031,-122.437301,NaN,NaN,Yes,5,55,None,Yes,36.23,No,No,None,0,No,No,NaN,No,No,No,No,No,One Year,No,Credit Card,19.5,1026.35,0,0,1992.65,3019,0,,,,0,19.5
4183-WCSEP,1,Female,57,No,No,No,No,0,United States,California,Litchfield,96117,"40.507272, -120.338228",40.507272,-120.338228,3,NaN,No,0,71,Offer A,Yes,2.93,Yes,NaN,Fiber Optic,10,Yes,Yes,Yes,NaN,Yes,Yes,Yes,Yes,Two Year,Yes,NaN,106.75,7283.25,0,0,NaN,NaN,0,,,,0,106.75
4712-AUQZO,NaN,Female,41,No,No,No,No,0,United States,California,NaN,NaN,"32.825086, -117.199424",32.825086,-117.199424,NaN,Q3,No,0,2,None,Yes,5.11,No,Yes,Fiber Optic,6,No,NaN,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.75,NaN,NaN,NaN,10.22,169.67,1,,,,1,80.75
9576-ANLXO,1,Female,31,No,No,No,NaN,0,United States,California,Corona,92883,"33.762351, -117.488725",33.762351,-117.488725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,,,0,NaN
4431-EDMIQ,1,Male,NaN,NaN,No,Yes,No,0,United States,California,South Dos Palos,93665,"36.959731, -120.653519",36.959731,NaN,3,Q3,Yes,1,60,NaN,Yes,33.25,NaN,Yes,Fiber Optic,52,No,Yes,NaN,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,90.95,5453.4,0,0,1995,7448.4,5,,,,5,90.95
4616-ULAOA,NaN,Male,20,Yes,No,Yes,No,0,United States,NaN,Tehama,96090,"40.021787, -122.127576",40.021787,-122.127576,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,,,0,NaN
2115-BFTIW,1,Male,79,No,Yes,No,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,Q3,No,0,45,None,Yes,10.67,No,Yes,DSL,NaN,Yes,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,62.7,2791.5,0,0,480.15,3271.65,2,,,,2,62.7
9714-EDSUC,1,NaN,25,Yes,No,Yes,No,0,United States,California,Lemon Grove,91945,"32.733564, -117.033713",32.733564,-117.033713,3,Q3,Yes,1,46,NaN,Yes,44.74,Yes,Yes,DSL,82,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,NaN,Bank Withdrawal,NaN,2459.8,0,0,2058.04,4517.84,0,,,,0,NaN
1587-FKLZB,1,Male,49,No,No,No,No,0,United States,California,Paicines,95043,"36.525703, -120.952122",36.525703,-120.952122,4,NaN,No,0,1,None,Yes,5.93,NaN,Yes,Fiber Optic,19,No,No,No,NaN,Yes,No,No,No,Month-to-Month,NaN,Bank Withdrawal,NaN,NaN,0,60,5.93,146.48,0,,,,0,NaN
8749-CLJXC,1,Female,28,Yes,No,No,No,NaN,United States,California,NaN,91801,"34.090925, -118.128164",34.090925,NaN,5,Q3,NaN,0,1,None,Yes,10.21,NaN,No,None,NaN,No,NaN,NaN,NaN,No,NaN,No,No,NaN,No,NaN,20.9,NaN,NaN,0,10.21,NaN,0,,,,0,20.9
2569-WGERO,1,Female,40,No,No,Yes,Yes,2,United States,California,Ukiah,95482,NaN,39.134075,-123.23422,4,Q3,Yes,9,51,Offer B,Yes,29.56,Yes,NaN,NaN,27,No,No,No,Yes,No,NaN,NaN,Yes,Month-to-Month,Yes,Bank Withdrawal,NaN,4116.9,0,0,1507.56,5624.46,0,,,,0,NaN
7695-PKLCZ,1,NaN,56,No,No,No,No,NaN,United States,California,San Bernardino,92404,"34.183286, -117.221722",34.183286,-117.221722,3,Q3,No,0,9,None,NaN,40.74,No,No,None,0,No,NaN,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,178.8,0,0,366.66,545.46,0,,,,0,19.85
2585-KTFRE,1,NaN,56,No,No,No,No,0,NaN,California,Fontana,92337,"34.049671, -117.468896",34.049671,-117.468896,5,Q3,No,0,51,Offer B,NaN,NaN,Yes,No,None,0,No,No,No,No,No,No,No,NaN,Two Year,No,Bank Withdrawal,24.95,1288,0,0,2261.85,3549.85,0,,,,0,24.95
0057-QBUQH,NaN,Female,NaN,No,No,NaN,No,0,United States,California,Lebec,93243,"34.845861, -118.885163",34.845861,NaN,3,Q3,No,0,3,None,Yes,12.5,No,NaN,Fiber Optic,4,No,No,NaN,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.75,238.1,38.84,NaN,37.5,236.76,0,,,,0,74.75
5724-BIDBU,1,Female,24,Yes,No,Yes,NaN,NaN,NaN,California,El Centro,92243,NaN,32.770393,-115.60915,NaN,Q3,NaN,4,26,None,No,0,No,Yes,DSL,51,Yes,No,Yes,No,No,No,No,NaN,One Year,No,Credit Card,35.4,978.6,0,0,0,978.6,0,,,,0,35.4
6728-VOIFY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,NaN,92126,"32.886925, -117.152162",32.886925,-117.152162,NaN,Q3,No,NaN,53,NaN,Yes,16.43,NaN,Yes,Fiber Optic,29,No,No,No,No,Yes,No,NaN,Yes,Month-to-Month,No,Bank Withdrawal,NaN,4517.25,0,0,870.79,5388.04,5,,,,5,NaN
7801-KICAO,1,Female,76,No,Yes,No,No,NaN,United States,California,Fallbrook,92028,NaN,33.362575,-117.299644,3,Q3,No,0,3,None,Yes,30.14,NaN,Yes,DSL,6,No,No,No,No,No,NaN,No,No,Month-to-Month,No,NaN,45,127.1,NaN,NaN,90.42,227.52,1,,,,1,45
0973-KYVNF,1,Male,61,NaN,No,No,No,0,NaN,California,Whittier,90604,"33.929704, -118.01208",33.929704,-118.01208,NaN,Q3,No,0,46,Offer B,Yes,30.25,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,NaN,20.05,NaN,0,NaN,1391.5,2293.5,0,,,,0,20.05
2927-CVULT,1,NaN,19,Yes,No,No,No,0,United States,California,NaN,90040,"33.994524, -118.149953",33.994524,-118.149953,3,Q3,No,0,46,Offer B,Yes,42.44,No,Yes,Fiber Optic,69,No,No,Yes,No,No,No,No,Yes,NaN,Yes,Credit Card,74.8,3548.3,0,0,NaN,5500.54,0,,,,0,74.8
7159-FVYPK,1,Male,20,Yes,No,No,No,0,United States,California,NaN,94601,"37.776523, -122.219268",NaN,-122.219268,3,Q3,No,0,3,None,Yes,NaN,No,Yes,DSL,NaN,Yes,No,No,NaN,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,160.85,0,0,52.26,213.11,0,,,,0,50.15
9170-CCKOU,1,Male,52,No,No,Yes,Yes,2,NaN,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,3,Q3,Yes,10,70,None,Yes,49.67,No,Yes,NaN,19,NaN,Yes,NaN,Yes,Yes,No,NaN,Yes,Two Year,Yes,Credit Card,101.1,NaN,0,0,3476.9,10471.7,0,,,,0,101.1
6705-LNMDD,1,Female,38,No,No,No,No,0,United States,California,Alameda,NaN,"37.774633, -122.274434",37.774633,-122.274434,NaN,Q3,No,0,12,None,Yes,18.12,No,NaN,None,0,No,No,No,No,No,No,No,NaN,Month-to-Month,No,Credit Card,19.45,246.25,0,0,217.44,NaN,0,,,,0,19.45
7711-GQBZC,1,Female,45,No,No,No,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Q3,No,0,29,None,Yes,1.02,No,Yes,DSL,NaN,Yes,Yes,Yes,No,No,Yes,Yes,NaN,Month-to-Month,Yes,Bank Withdrawal,NaN,NaN,0,0,29.58,2000.08,1,,,,1,NaN
7876-DNYAP,1,Male,59,No,No,Yes,No,0,United States,California,NaN,90015,"34.039224, -118.266293",34.039224,-118.266293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,,,0,NaN
0872-NXJYS,1,NaN,59,No,NaN,Yes,Yes,2,United States,California,Oakland,94612,"37.809014, -122.269739",37.809014,-122.269739,NaN,Q3,Yes,3,NaN,None,Yes,15.06,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.05,NaN,0,0,587.34,2653.34,0,,,,0,51.05
1449-XQEMT,1,Male,22,Yes,No,No,Yes,1,United States,California,NaN,93534,"34.727529, -118.153098",34.727529,-118.153098,3,Q3,No,0,2,Offer E,Yes,43.93,No,Yes,NaN,59,No,No,No,No,No,NaN,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,108.65,0,0,87.86,196.51,0,,,,0,55.3
6664-FPDAC,1,Female,40,No,No,NaN,Yes,NaN,United States,California,San Francisco,NaN,"37.801776, -122.402293",37.801776,-122.402293,5,Q3,Yes,4,44,Offer B,Yes,24.71,Yes,NaN,Fiber Optic,27,No,Yes,Yes,No,No,Yes,Yes,No,One Year,NaN,NaN,94.4,4295.35,0,40,1087.24,5422.59,0,,,,0,94.4
9453-PATOS,1,Female,52,No,No,No,No,0,United States,California,Temecula,NaN,"33.507255, -117.029473",33.507255,-117.029473,2,Q3,NaN,0,39,Offer C,Yes,34.74,Yes,Yes,NaN,NaN,No,NaN,Yes,No,NaN,Yes,Yes,Yes,Month-to-Month,NaN,Bank Withdrawal,103.45,3994.45,0,0,NaN,5349.31,1,,,,1,103.45
2712-SYWAY,1,NaN,44,No,No,No,No,0,United States,California,Aromas,95004,"36.878364, -121.629781",36.878364,-121.629781,3,NaN,No,0,5,Offer E,Yes,40.15,Yes,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,Yes,NaN,Month-to-Month,Yes,Bank Withdrawal,94.85,462.8,0,NaN,200.75,663.55,3,,,,3,94.85
9507-HSMMZ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Dublin,94568,"37.713926, -121.928425",37.713926,-121.928425,5,Q3,No,0,1,Offer E,NaN,5.32,No,NaN,None,0,NaN,No,No,No,NaN,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0,0,5.32,25.07,0,,,,0,19.75
0680-DFNNY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Trinidad,95570,"41.162295, -124.027381",41.162295,-124.027381,1,Q3,Yes,1,33,None,Yes,11.32,Yes,NaN,Fiber Optic,12,No,NaN,Yes,No,Yes,NaN,Yes,NaN,Month-to-Month,NaN,Bank Withdrawal,104.4,NaN,0,0,373.56,3783.16,2,,,,2,104.4
5382-TEMLV,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Surfside,90743,"33.728273, -118.085304",33.728273,-118.085304,3,NaN,Yes,NaN,56,None,Yes,7.31,Yes,Yes,DSL,76,Yes,Yes,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,68.75,3815.4,NaN,NaN,409.36,4334.76,0,,,,0,68.75
1407-DIGZV,1,Male,23,Yes,No,Yes,Yes,3,United States,California,Moss Beach,94038,"37.515556, -122.502311",37.515556,-122.502311,5,Q3,Yes,1,37,Offer C,Yes,NaN,NaN,NaN,Fiber Optic,51,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,91.2,NaN,0,0,1591.37,NaN,0,,,,0,91.2
5296-BFCYD,1,Male,39,NaN,NaN,No,Yes,NaN,United States,California,Alleghany,95910,"39.467828, -120.841386",39.467828,NaN,4,Q3,No,0,NaN,None,Yes,8.01,No,No,None,0,NaN,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,122,0,0,40.05,162.05,0,,,,0,20.35
4830-FAXFM,1,Male,37,No,No,Yes,No,0,NaN,California,Valencia,91354,NaN,34.457005,NaN,NaN,Q3,Yes,4,6,None,Yes,47.29,Yes,No,None,NaN,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,25.1,171,NaN,0,283.74,NaN,0,,,,0,25.1
5044-XDPYX,1,Male,38,No,NaN,Yes,NaN,NaN,United States,California,Valley Ford,NaN,"38.339996, -122.935056",38.339996,-122.935056,4,Q3,Yes,1,NaN,None,Yes,13.67,Yes,NaN,None,0,No,No,No,No,NaN,No,NaN,No,Two Year,No,Bank Withdrawal,25.45,809.25,0,0,478.45,NaN,0,,,,0,25.45
6908-VVYHM,1,Female,NaN,No,No,No,No,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,Q3,No,0,3,None,Yes,41.38,No,NaN,DSL,5,NaN,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,140.4,0,0,124.14,264.54,0,,,,0,54.2
5404-GGUKR,1,Male,33,No,No,Yes,No,0,United States,NaN,Fields Landing,95537,"40.726949, -124.217378",40.726949,-124.217378,1,Q3,Yes,NaN,3,None,Yes,NaN,Yes,Yes,Fiber Optic,17,No,No,No,Yes,No,No,No,NaN,Month-to-Month,NaN,Bank Withdrawal,79.65,251.75,0,0,129.81,NaN,1,,,,1,79.65
5949-HGVJL,1,Male,36,No,No,Yes,No,0,United States,California,NaN,92411,"34.122501, -117.320138",NaN,-117.320138,NaN,Q3,Yes,10,8,Offer E,Yes,19,No,NaN,Cable,NaN,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.75,445.85,0,0,152,597.85,0,,,,0,54.75
3795-GWTRD,1,Male,46,No,No,No,No,0,United States,NaN,NaN,90260,"33.88856, -118.351813",33.88856,-118.351813,NaN,Q3,No,0,1,None,Yes,5.02,No,No,None,0,No,No,No,No,No,NaN,No,No,Month-to-Month,No,Credit Card,19.05,NaN,0,NaN,5.02,24.07,0,,,,0,19.05
1960-UOTYM,1,Female,38,No,No,Yes,Yes,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,Q3,Yes,5,NaN,None,NaN,18.86,Yes,No,None,0,No,No,No,NaN,No,No,No,No,Two Year,No,Bank Withdrawal,24.3,821.6,0,0,660.1,1481.7,0,,,,0,24.3
3863-QSTYI,1,Male,25,Yes,No,Yes,Yes,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Q3,Yes,1,NaN,None,No,0,No,Yes,DSL,69,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.3,2317.1,0,10,0,2327.1,0,,,,0,54.3
0804-XBFBV,1,Male,NaN,No,No,Yes,Yes,1,United States,California,Los Angeles,90018,"34.028735, -118.317236",34.028735,-118.317236,4,Q3,Yes,NaN,64,None,No,0,No,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,NaN,Bank Withdrawal,NaN,3845.45,NaN,0,0,3845.45,0,,,,0,NaN
2580-ATZSQ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Los Angeles,90007,"34.027337, -118.28515",34.027337,-118.28515,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,,,0,NaN
4032-RMHCI,1,Male,NaN,Yes,No,NaN,No,0,NaN,California,Piercy,95587,"39.955587, -123.681175",39.955587,-123.681175,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,,,0,NaN
5846-NEQVZ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,California,San Francisco,NaN,"37.750021, -122.415201",37.750021,-122.415201,4,Q3,No,0,1,None,Yes,26.15,No,NaN,DSL,NaN,No,No,No,No,NaN,No,No,Yes,Month-to-Month,Yes,Credit Card,44,44,0,0,26.15,70.15,0,,,,0,44
5445-PZWGX,1,Male,60,No,No,No,NaN,NaN,United States,California,Irvine,92602,"33.720359, -117.733655",33.720359,-117.733655,3,Q3,No,NaN,NaN,NaN,Yes,18.54,Yes,Yes,DSL,26,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,87.1,NaN,0,80,1001.16,5816.36,0,,,,0,87.1
8792-AOROI,1,Female,23,Yes,NaN,No,No,0,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,,,0,NaN
0739-UUAJR,1,Female,30,No,No,No,No,0,NaN,California,Palm Desert,92260,"33.694501, -116.412711",33.694501,-116.412711,3,Q3,No,0,39,Offer C,Yes,1.57,No,NaN,None,0,No,No,No,No,No,No,No,No,NaN,No,Mailed Check,20.15,826,25.92,0,61.23,861.31,0,,,,0,20.15
5275-PMFUT,1,Male,64,No,No,No,No,NaN,United States,NaN,Diamond Springs,95619,"38.683605, -120.811852",38.683605,-120.811852,1,Q3,No,0,1,None,Yes,24.48,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,Yes,NaN,Yes,Bank Withdrawal,79.15,79.15,0,0,24.48,103.63,1,,,,1,79.15
4422-QVIJA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Willows,95988,"39.493991, -122.286363",39.493991,NaN,3,NaN,Yes,4,24,NaN,Yes,27.38,No,No,None,NaN,No,No,NaN,No,No,No,No,No,Two Year,No,Credit Card,19.75,483.15,16.56,0,657.12,NaN,0,,,,0,19.75
3685-YLCMQ,1,Female,25,Yes,No,No,No,0,United States,California,Los Angeles,NaN,"34.002028, -118.430656",34.002028,-118.430656,NaN,Q3,No,0,12,Offer D,Yes,8.82,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.1,223.6,0,NaN,105.84,329.44,0,,,,0,20.1
1728-BQDMA,1,Male,55,No,No,No,No,0,United States,California,Tupman,93276,"35.316263, -119.402559",35.316263,NaN,5,Q3,No,0,51,Offer B,Yes,45.92,Yes,Yes,Fiber Optic,12,NaN,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,83.4,4149.45,29.76,30,NaN,NaN,0,,,,0,83.4
2823-LKABH,1,NaN,73,No,Yes,No,NaN,NaN,United States,California,Artesia,NaN,"33.867593, -118.080637",33.867593,-118.080637,NaN,NaN,No,0,71,NaN,No,NaN,No,Yes,DSL,NaN,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.45,3985.35,0,0,0,3985.35,0,,,,0,56.45
4912-PIGUY,1,Male,61,No,No,No,No,0,NaN,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,,,,1,NaN
5158-RIVOP,1,Female,NaN,No,No,Yes,Yes,1,United States,California,Elverta,95626,"38.734997, -121.463719",38.734997,-121.463719,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,,,,2,NaN
3976-BWUCK,1,Male,52,No,No,NaN,No,NaN,United States,NaN,Fullerton,92833,NaN,33.877639,-117.961212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,,,0,NaN
9121-PHQSR,1,Male,62,No,No,No,No,0,United States,California,Woodacre,94973,"38.005839, -122.638155",38.005839,-122.638155,NaN,NaN,No,0,22,None,No,0,No,Yes,DSL,19,No,No,Yes,NaN,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,56.75,1304.85,0,0,0,1304.85,0,,,,0,56.75
6813-GZQCG,1,Female,46,No,No,Yes,Yes,1,NaN,California,Durham,NaN,"39.607831, -121.777959",39.607831,-121.777959,3,Q3,Yes,6,10,Offer D,Yes,19.05,No,No,NaN,0,No,No,No,NaN,No,No,No,No,NaN,Yes,Bank Withdrawal,NaN,196.75,0,0,190.5,387.25,0,,,,0,NaN
3097-FQTVJ,1,Female,40,No,No,NaN,Yes,1,United States,California,Ferndale,95536,"40.4785, -124.301372",40.4785,-124.301372,3,Q3,Yes,5,29,Offer C,Yes,34.44,NaN,No,None,0,No,No,No,No,No,NaN,No,No,Two Year,No,Credit Card,20.2,NaN,0,NaN,998.76,1557.56,0,,,,0,20.2
8563-IIOXK,NaN,Female,30,No,No,No,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,Q3,No,0,26,Offer C,NaN,35.75,No,Yes,Cable,71,No,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,NaN,1553.2,0,0,929.5,2482.7,0,,,,0,NaN
9700-ZCLOT,1,Female,78,NaN,Yes,Yes,No,0,United States,California,Northridge,91324,"34.238208, -118.55029",34.238208,-118.55029,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,,,0,NaN
5325-UWTWJ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,NaN,Los Angeles,90031,"34.085807, -118.206617",34.085807,-118.206617,NaN,Q3,No,0,1,None,NaN,48.22,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,NaN,Credit Card,46.3,46.3,0,0,48.22,NaN,4,,,,4,46.3
4291-YZODP,1,NaN,47,No,No,Yes,No,0,United States,California,Spring Valley,91977,"32.726627, -116.994608",32.726627,-116.994608,1,Q3,Yes,NaN,33,None,Yes,15.66,No,NaN,Fiber Optic,24,Yes,No,Yes,Yes,Yes,Yes,Yes,No,NaN,Yes,Bank Withdrawal,103.75,3361.05,0,100,516.78,3977.83,3,,,,3,103.75
9318-NKNFC,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,NaN,94972,NaN,38.339996,-122.935056,4,NaN,NaN,0,21,NaN,Yes,NaN,NaN,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,NaN,402.85,0,NaN,690.69,NaN,0,,,,0,NaN
9769-TSBZE,1,Male,66,No,Yes,Yes,No,NaN,United States,California,Elverta,95626,"38.734997, -121.463719",38.734997,-121.463719,NaN,Q3,Yes,NaN,61,NaN,Yes,26.55,NaN,Yes,Fiber Optic,NaN,No,Yes,No,NaN,No,No,No,Yes,NaN,Yes,Bank Withdrawal,82.15,4904.85,0,0,1619.55,6524.4,0,,,,0,82.15
2801-NISEI,1,NaN,24,Yes,No,No,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,Q3,No,0,NaN,Offer B,Yes,25.91,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.45,1336.35,0,NaN,1580.51,NaN,0,,,,0,19.45
8465-SBRXP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,California,Susanville,96130,NaN,40.559177,-120.612113,3,Q3,No,0,66,None,No,0,No,Yes,Cable,15,No,No,No,NaN,NaN,No,No,Yes,One Year,No,NaN,29.45,1983.15,0,NaN,NaN,1983.15,0,,,,0,29.45
1422-DGUBX,1,Female,78,NaN,Yes,No,No,0,United States,NaN,Applegate,95703,"38.983388, -120.988814",38.983388,-120.988814,3,Q3,No,NaN,2,Offer E,NaN,5.49,NaN,Yes,Fiber Optic,25,No,No,No,No,Yes,No,NaN,Yes,Month-to-Month,Yes,Bank Withdrawal,85.55,187.45,0,0,NaN,198.43,2,,,,2,85.55
0823-HSCDJ,1,NaN,57,No,No,No,Yes,2,United States,California,Ventura,93004,"34.278697, -119.167798",34.278697,-119.167798,4,Q3,No,0,66,NaN,Yes,20.63,NaN,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,NaN,1357.1,17.14,0,1361.58,NaN,0,,,,0,NaN
8313-KTIHG,1,Male,24,Yes,No,No,NaN,0,NaN,California,Olema,94950,"38.052209, -122.775567",38.052209,-122.775567,3,Q3,No,NaN,68,Offer A,Yes,21.74,Yes,NaN,Fiber Optic,73,No,Yes,NaN,NaN,Yes,Yes,Yes,Yes,NaN,No,Bank Withdrawal,108.45,7176.55,9.68,0,1478.32,NaN,1,,,,1,108.45
8908-SLFCJ,1,Male,56,No,No,Yes,No,0,United States,California,NaN,95370,"37.982716, -120.343732",37.982716,-120.343732,4,Q3,Yes,9,22,None,Yes,NaN,No,Yes,Fiber Optic,NaN,No,No,Yes,No,NaN,No,No,Yes,Month-to-Month,NaN,Bank Withdrawal,87,NaN,0,0,1070.96,2921.61,0,,,,0,87
