Age,Married,Gender,Number_of_Dependents(mean/93460.99382 as:0.458579),Zip_Code,Total_Revenue,Satisfication_Score,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Churn_Category
66,1,2,0,93460.99382,3025.38111,3.260452152,10,32.40104487,0,1,23.00672558,1,1,1,20,1,1,0.333333333,0,0,0,0,1,292.0086393,0,1,83.85,2259.597129,0,6.506550218,3008.3,0
55,0,1,0,90302,22.28,4,1.840825123,1,0,1,2.38,0,0,0,0,0,0,0,0,0.377661216,0,0,0,30,0.578473945,2,19.9,2259.597129,0,0,2.38,0
46.78522868,0.466172382,1.507892293,0.458721291,91324,1989.3,3,1,40,0,1,23.00672558,0,0,0,0,0,0,0,0,0,0,0,0,730,0,2,19.1,780.1,45.6,0,751.9429664,0
46.78522868,0,2,0,90057,5734.12,4,0,32.40104487,1.390003085,1,29.16,1,1,2,20.32366698,1,0,0,1,1,1,1,1,730,1,2,64.19761171,4217.8,0,0,1516.32,0
45,0,2,0,93460.99382,9961.84,3.260452152,0,32.40104487,0,1,33.93,1,1,1.370243294,18,0,1,1,0,1,1,1,1,365,1,1,104.95,7544.3,25.42,0,2442.96,0
68,1,1.507892293,0,95366,2323.86,4,1.840825123,54,0,1,23.94,0,0,0,0,0,0,0.333333333,0,0,0.379523662,0.346009975,0.666460778,730,1,3,18.95,1031.1,0,0,1292.76,0
46.78522868,0.466172382,1.507892293,0.458721291,93460.99382,1015.38,3,0,8,0,1,29.66,0.417030568,1,1,12,0,0.334686232,0,0,1,1,0.346009975,1,30,0,1,95.65,778.1,0,0,237.28,3
47,0,1,0.458721291,92586,2393.63,1,0,23,4,1,27.61,1,1,1,23,0,0,0,0,0,0,0,1,30,0,1,75.6,1758.6,0,0,635.03,2
26,0.466172382,1,3,94105,537.86,3.260452152,0,8,0,1,45.87,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,19.95,170.9,2.040018645,0,366.96,0
46.78522868,0.466172382,1.507892293,0.458721291,92236,1022.5,3.260452152,0,26,3,0,0,0,1,2,47,0,0,1,0.284119107,0,0,0,0.666460778,30,0,1,35.75,1022.5,0,6.506550218,0,0
53,0,2,0,90704,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
38,0,2,0,93460.99382,387.9,4,1.840825123,5,5,1,13.96,0,1,3,5,0,0,1,1,1,0.379523662,0,1,292.0086393,1,1.505276226,63.95,318.1,0,0,751.9429664,0
46.78522868,0.466172382,1,0,96073,7431.88,3,5,63,2,1,20.51,0,0.774630542,1,20.32366698,0,1,0,0,1,1,1,0,292.0086393,1,1,96,6109.75,0,30,1292.13,0
46.78522868,0.466172382,1.507892293,0.458721291,95818,3280.64,3,5,68,1,1,22.83,0.417030568,0,0,0,0,0,0,0,0,0,0,0,730,0,1,64.19761171,1728.2,0,0,1552.44,0
46.78522868,1,1,0,95124,9537.56,3.260452152,3,62,2,1,42.68,1,1,1,51,1,1,1,1,1,1,1,1,730,0,1.505276226,113.95,6891.4,0,0,2646.16,0
36,0,1.507892293,0,92107,5208.77,4,0,51,1.390003085,1,23.00672558,0.417030568,1,1,7,0,0,0.333333333,0,1,1,1,1,292.0086393,0,2,87.55,2259.597129,0,0,732.87,0
80,0,2,0,91304,103.84,3,0,1,0,1,28.49,1,0.774630542,1,18,0,0,0,0,0,0.379523662,0,1,30,1,1,75.35,75.35,0,0,28.49,3
25,1,1,0,95462,9125.12,3,0,72,0,1,21.96,1,1,1,59,1,0,1,0,1,1,1,1,730,0.578473945,1,105.5,7544,0,0,1581.12,0
56,0,2,0,91335,3025.38111,1,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,1
70,1,2,3,93701,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
46.78522868,0.466172382,1.507892293,0.458721291,93460.99382,343.45,3.260452152,0,8,0,0,0,0,1,2,4,1,0.334686232,0.333333333,0.284119107,0,1,1,1,730,1,3,44.55,343.45,2.040018645,0,0,0
56,1,1,2,95693,3025.38111,5,4,70,1,1,33.25,1,0.774630542,1,15,1,1,1,0.284119107,0.377661216,1,1,1,730,1,2,113.05,7869.05,0,0,2327.5,0
54,0,2,3,95947,593.05,4,0,29,3,1,2,0,0,0,20.32366698,0,0,0,0,0,0.379523662,0.346009975,0.666460778,365,0,3,19.85,2259.597129,0,0,58,0
73,0,2,0,90503,3025.38111,4,0,33,3,1,3.15,1,0,0,0,0.284034653,0,0,0,0,0,0,0.666460778,365,1,1.505276226,24.9,847.8,0,0,103.95,0
45,1,1.507892293,0,91355,6576.45,3,1,59,0,1,20.78,1,1,1.370243294,26,0,0,1,0.284119107,1,0,0,1,30,0,1,64.19761171,5386.5,36.07,0,1226.02,0
31,0.466172382,1,2,90305,7102.61,3,0,64,1.390003085,1,27.74,0.417030568,1,1,12,1,0,0,1,0,0,0,1,292.0086393,1,1,86.8,5327.25,0,0,1775.36,0
59,0,1,0,92122,56.53,3,0,32.40104487,5,1,36.63,0,0,0,0,0,0,0.333333333,0,0,0,0,0,30,1,2,19.9,19.9,0,6.506550218,751.9429664,1
43,1,2,3,94115,3019,3.260452152,5,55,0,1,36.23,0,0,0,0,0,0,0.333333333,0,0,0,0,0,365,0,2,19.5,1026.35,0,0,1992.65,0
57,0,1,0,96117,3025.38111,3,0,71,1,1,2.93,1,0.774630542,1,10,1,1,1,0.284119107,1,1,1,1,730,1,1.505276226,106.75,7283.25,0,0,751.9429664,0
41,0,1,0,93460.99382,169.67,3.260452152,0,2,0,1,5.11,0,1,1,6,0,0.334686232,0,0,0,1,1,1,30,0,1,80.75,2259.597129,2.040018645,6.506550218,10.22,1
31,0,1,0,92883,3025.38111,3.260452152,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
46.78522868,1,2,0,93665,7448.4,3,1,60,1.390003085,1,33.25,0.417030568,1,1,52,0,1,0.333333333,0,1,0,1,1,365,0,1,90.95,5453.4,0,0,1995,5
20,1,2,0,96090,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
79,0,2,0,93460.99382,3271.65,1,0,45,0,1,10.67,0,1,3,20.32366698,1,0,1,0,0,1,0,1,365,0,2,62.7,2791.5,0,0,480.15,2
25,1,1.507892293,0,91945,4517.84,3,1,46,1.390003085,1,44.74,1,1,3,82,1,0,0,0,0,0,1,1,30,0.578473945,1,64.19761171,2459.8,0,0,2058.04,0
49,0,2,0,95043,146.48,4,0,1,0,1,5.93,0.417030568,1,1,19,0,0,0,0.284119107,1,0,0,0,30,0.578473945,1,64.19761171,2259.597129,0,60,5.93,0
28,0,1,0.458721291,91801,3025.38111,5,0,1,0,1,10.21,0.417030568,0,0,20.32366698,0,0.334686232,0.333333333,0.284119107,0,0.379523662,0,0,292.0086393,0,1.505276226,20.9,2259.597129,2.040018645,0,10.21,0
40,1,1,2,95482,5624.46,4,9,51,2,1,29.56,1,0.774630542,1.370243294,27,0,0,0,1,0,0.379523662,0.346009975,1,30,1,1,64.19761171,4116.9,0,0,1507.56,0
56,0,1.507892293,0.458721291,92404,545.46,3,0,9,0,0.905519177,40.74,0,0,0,0,0,0.334686232,0,0,0,0,0,0,30,0,2,19.85,178.8,0,0,366.66,0
56,0,1.507892293,0,92337,3549.85,5,0,51,2,0.905519177,23.00672558,1,0,0,0,0,0,0,0,0,0,0,0.666460778,730,0,1,24.95,1288,0,0,2261.85,0
46.78522868,0.466172382,1,0,93243,236.76,3,0,3,0,1,12.5,0,0.774630542,1,4,0,0,0.333333333,0,0,0,0,1,30,1,3,74.75,238.1,38.84,6.506550218,37.5,0
24,1,1,0.458721291,92243,978.6,3.260452152,4,26,0,0,0,0,1,3,51,1,0,1,0,0,0,0,0.666460778,365,0,2,35.4,978.6,0,0,0,0
46.78522868,0.466172382,1.507892293,0.458721291,92126,5388.04,3.260452152,1.840825123,53,1.390003085,1,16.43,0.417030568,1,1,29,0,0,0,0,1,0,0.346009975,1,30,0,1,64.19761171,4517.25,0,0,870.79,5
76,0,1,0.458721291,92028,227.52,3,0,3,0,1,30.14,0.417030568,1,3,6,0,0,0,0,0,0.379523662,0,0,30,0,1.505276226,45,127.1,2.040018645,6.506550218,90.42,1
61,0,2,0,90604,2293.5,3.260452152,0,46,2,1,30.25,0,0,0,0,0,0,0,0,0,0,0,0,730,0,1.505276226,20.05,2259.597129,0,6.506550218,1391.5,0
19,0,1.507892293,0,90040,5500.54,3,0,46,2,1,42.44,0,1,1,69,0,0,1,0,0,0,0,1,292.0086393,1,2,74.8,3548.3,0,0,751.9429664,0
20,0,2,0,94601,213.11,3,0,3,0,1,23.00672558,0,1,3,20.32366698,1,0,0,0.284119107,0,0,0,1,30,1,2,50.15,160.85,0,0,52.26,0
52,1,2,2,92557,10471.7,3,10,70,0,1,49.67,0,1,1.370243294,19,0.284034653,1,0.333333333,1,1,0,0.346009975,1,730,1,2,101.1,2259.597129,0,0,3476.9,0
38,0,1,0,93460.99382,3025.38111,3.260452152,0,12,0,1,18.12,0,0.774630542,0,0,0,0,0,0,0,0,0,0.666460778,30,0,2,19.45,246.25,0,0,217.44,0
45,0,1,0,93460.99382,2000.08,3.260452152,0,29,0,1,1.02,0,1,3,20.32366698,1,1,1,0,0,1,1,0.666460778,30,1,1,64.19761171,2259.597129,0,0,29.58,1
59,1,2,0,90015,3025.38111,3.260452152,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
59,1,1.507892293,2,94612,2653.34,3.260452152,3,32.40104487,0,1,15.06,0,1,3,11,1,0,0,0,0,0,0,1,30,0,2,51.05,2259.597129,0,0,587.34,0
22,0,2,1,93534,196.51,3,0,2,5,1,43.93,0,1,1.370243294,59,0,0,0,0,0,0.379523662,1,1,30,1,1,55.3,108.65,0,0,87.86,0
40,0.466172382,1,0.458721291,93460.99382,5422.59,5,4,44,2,1,24.71,1,0.774630542,1,27,0,1,1,0,0,1,1,0,365,0.578473945,1.505276226,94.4,4295.35,0,40,1087.24,0
52,0,1,0,93460.99382,5349.31,2,0,39,3,1,34.74,1,1,1.370243294,20.32366698,0,0.334686232,1,0,0.377661216,1,1,1,30,0.578473945,1,103.45,3994.45,0,0,751.9429664,1
44,0,1.507892293,0,95004,663.55,3,0,5,5,1,40.15,1,1,1,19,0,0,0,0,1,1,1,0.666460778,30,1,1,94.85,462.8,0,6.506550218,200.75,3
46.78522868,0.466172382,1.507892293,0.458721291,94568,25.07,5,0,1,5,0.905519177,5.32,0,0.774630542,0,0,0.284034653,0,0,0,0.377661216,0,0,0,30,0,1,19.75,19.75,0,0,5.32,0
46.78522868,0.466172382,1.507892293,0.458721291,95570,3783.16,1,1,33,0,1,11.32,1,0.774630542,1,12,0,0.334686232,1,0,1,0.379523662,1,0.666460778,30,0.578473945,1,104.4,2259.597129,0,0,373.56,2
46.78522868,0.466172382,1.507892293,0.458721291,90743,4334.76,3,1.840825123,56,0,1,7.31,1,1,3,76,1,1,0,0,0,1,1,0,365,0,1,68.75,3815.4,2.040018645,6.506550218,409.36,0
23,1,2,3,94038,3025.38111,5,1,37,3,1,23.00672558,0.417030568,0.774630542,1,51,0,0,0,0,1,1,1,1,365,0,2,91.2,2259.597129,0,0,1591.37,0
39,0,2,0.458721291,95910,162.05,4,0,32.40104487,0,1,8.01,0,0,0,0,0.284034653,0,0,0,0,0,0,0,30,0,2,20.35,122,0,0,40.05,0
37,1,2,0,91354,3025.38111,3.260452152,4,6,0,1,47.29,1,0,0,20.32366698,0,0,0,0,0,0,0,0,365,0,3,25.1,171,2.040018645,0,283.74,0
38,1,2,0.458721291,93460.99382,3025.38111,4,1,32.40104487,0,1,13.67,1,0.774630542,0,0,0,0,0,0,0.377661216,0,0.346009975,0,730,0,1,25.45,809.25,0,0,478.45,0
46.78522868,0,1,0.458721291,93460.99382,264.54,4,0,3,0,1,41.38,0,0.774630542,3,5,0.284034653,0,0,0,1,0,0,1,30,1,1,54.2,140.4,0,0,124.14,0
33,1,2,0,95537,3025.38111,1,1.840825123,3,0,1,23.00672558,1,1,1,17,0,0,0,1,0,0,0,0.666460778,30,0.578473945,1,79.65,251.75,0,0,129.81,1
36,1,2,0,92411,597.85,3.260452152,10,8,5,1,19,0,0.774630542,2,20.32366698,0,1,1,0,0,0,0,1,30,1,2,54.75,445.85,0,0,152,0
46,0,2,0,90260,24.07,3.260452152,0,1,0,1,5.02,0,0,0,0,0,0,0,0,0,0.379523662,0,0,30,0,2,19.05,2259.597129,0,6.506550218,5.02,0
38,1,1,3,93460.99382,1481.7,4,5,32.40104487,0,0.905519177,18.86,1,0,0,0,0,0,0,0.284119107,0,0,0,0,730,0,1,24.3,821.6,0,0,660.1,0
25,1,2,1,93460.99382,2327.1,3.260452152,1,32.40104487,0,0,0,0,1,3,69,0,0,1,1,1,1,1,0,365,1,1,54.3,2317.1,0,10,0,0
46.78522868,1,2,1,90018,3845.45,4,1.840825123,64,0,0,0,0,1,3,19,1,0,1,1,1,1,1,1,730,0.578473945,1,64.19761171,3845.45,2.040018645,0,0,0
46.78522868,0.466172382,1.507892293,0.458721291,90007,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
46.78522868,0.466172382,2,0,95587,3025.38111,4,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
46.78522868,0.466172382,1.507892293,0.458721291,93460.99382,70.15,4,0,1,0,1,26.15,0,0.774630542,3,20.32366698,0,0,0,0,0.377661216,0,0,1,30,1,2,44,44,0,0,26.15,0
60,0,2,0.458721291,92602,5816.36,3,1.840825123,32.40104487,1.390003085,1,18.54,1,1,3,26,1,0,1,1,1,1,1,0,730,0,1,87.1,2259.597129,0,80,1001.16,0
23,0,1,0,90401,3025.38111,3.260452152,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
30,0,1,0,92260,861.31,3,0,39,3,1,1.57,0,0.774630542,0,0,0,0,0,0,0,0,0,0,292.0086393,0,3,20.15,826,25.92,0,61.23,0
64,0,2,0.458721291,95619,103.63,1,0,1,0,1,24.48,1,1,1,24,0,1,0,0,0,0,0,1,292.0086393,1,1,79.15,79.15,0,0,24.48,1
46.78522868,0.466172382,1.507892293,0.458721291,95988,3025.38111,3,4,24,1.390003085,1,27.38,0,0,0,20.32366698,0,0,0.333333333,0,0,0,0,0,730,0,2,19.75,483.15,16.56,0,657.12,0
25,0,1,0,93460.99382,329.44,3.260452152,0,12,4,1,8.82,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,20.1,223.6,0,6.506550218,105.84,0
55,0,2,0,93276,3025.38111,5,0,51,2,1,45.92,1,1,1,12,0.284034653,0,0,0,0,1,1,0,30,0,1,83.4,4149.45,29.76,30,751.9429664,0
73,0,1.507892293,0.458721291,93460.99382,3985.35,3.260452152,0,71,1.390003085,0,23.00672558,0,1,3,20.32366698,1,1,0,0,1,1,1,1,365,1,1,56.45,3985.35,0,0,0,0
61,0,2,0,91748,3025.38111,2,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,1
46.78522868,1,1,1,95626,3025.38111,2,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,2
52,0.466172382,2,0.458721291,92833,3025.38111,3.260452152,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
62,0,2,0,94973,1304.85,3.260452152,0,22,0,0,0,0,1,3,19,0,0,1,0.284119107,1,1,1,1,730,0,1,56.75,1304.85,0,0,0,0
46,1,1,1,93460.99382,387.25,3,6,10,4,1,19.05,0,0,1.370243294,0,0,0,0,0.284119107,0,0,0,0,292.0086393,1,1,64.19761171,196.75,0,0,190.5,0
40,0.466172382,1,1,95536,1557.56,3,5,29,3,1,34.44,0.417030568,0,0,0,0,0,0,0,0,0.379523662,0,0,730,0,2,20.2,2259.597129,0,6.506550218,998.76,0
30,0,1,0,93460.99382,2482.7,4,0,26,3,0.905519177,35.75,0,1,2,71,0,1,1,0,0,0,0,1,365,1,2,64.19761171,1553.2,0,0,929.5,0
78,1,1,0,91324,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
46.78522868,0.466172382,1.507892293,0.458721291,90031,3025.38111,3.260452152,0,1,0,0.905519177,48.22,0,1,3,21,0,0,0,0,0,0,0,1,30,0.578473945,2,46.3,46.3,0,0,48.22,4
47,1,1.507892293,0,91977,3977.83,1,1.840825123,33,0,1,15.66,0,0.774630542,1,24,1,0,1,1,1,1,1,0,292.0086393,1,1,103.75,3361.05,0,100,516.78,3
46.78522868,0.466172382,1.507892293,0.458721291,94972,3025.38111,4,0,21,1.390003085,1,23.00672558,0.417030568,0,0,0,0,0,0,0,0,0,0,0,30,0,2,64.19761171,402.85,0,6.506550218,690.69,0
66,1,2,0.458721291,95626,6524.4,3.260452152,1.840825123,61,1.390003085,1,26.55,0.417030568,1,1,20.32366698,0,1,0,0.284119107,0,0,0,1,292.0086393,1,1,82.15,4904.85,0,0,1619.55,0
24,0,1.507892293,0,93460.99382,3025.38111,4,0,32.40104487,2,1,25.91,0,0,0,0,0,0,0,0,0,0,0,0,365,0,1,19.45,1336.35,0,6.506550218,1580.51,0
46.78522868,0.466172382,1.507892293,0.458721291,96130,1983.15,3,0,66,0,0,0,0,1,2,15,0,0,0,0.284119107,0.377661216,0,0,1,365,0,1.505276226,29.45,1983.15,0,6.506550218,751.9429664,0
78,0,1,0,95703,198.43,3,1.840825123,2,5,0.905519177,5.49,0.417030568,1,1,25,0,0,0,0,1,0,0.346009975,1,30,1,1,85.55,187.45,0,0,751.9429664,2
57,0,1.507892293,2,93004,3025.38111,4,0,66,1.390003085,1,20.63,0.417030568,0,0,0,0,0,0,0,0,0,0,0,730,0,2,64.19761171,1357.1,17.14,0,1361.58,0
24,0,2,0,94950,3025.38111,3,1.840825123,68,1,1,21.74,1,0.774630542,1,73,0,1,0.333333333,0.284119107,1,1,1,1,292.0086393,0,1,108.45,7176.55,9.68,0,1478.32,1
56,1,2,0,95370,2921.61,4,9,22,0,1,23.00672558,0,1,1,20.32366698,0,0,1,0,0.377661216,0,0,1,30,0.578473945,1,87,2259.597129,0,0,1070.96,0
68,0.466172382,2,0.458721291,93460.99382,828.2,3.260452152,3,24,0,0,0,0.417030568,1,2,28,0,0,1,1,0,0,0,1,730,0.578473945,2,34.25,828.2,0,0,0,0
46.78522868,0.466172382,2,0,94545,7554.27,5,6,71,1,1,28.02,0,1,3,27,0,1,1,1,1,1,1,1,730,1,1.505276226,79.1,2259.597129,0,0,1989.42,0
75,0.466172382,1,0,95920,5535.07,1,0,38,3,1,47.39,1,1,1,2,0,0,0,0.284119107,1,1,0,1,30,1,1,99.55,3734.25,0,0,1800.82,2
40,0,1,0,93460.99382,8200.58,3.260452152,0,63,2,1,19.01,1,1,1,20.32366698,0,0.334686232,1,1,1,1,1,1,30,1,2,109.85,7002.95,0,0,1197.63,0
42,0.466172382,1,2,92028,2089.31,4,1,37,0,0.905519177,31.83,1,0,0,0,0,0,0,0,0,0,0,0,30,0,2,26.45,911.6,0,0,1177.71,0
45,0,1.507892293,0,95623,274.03,3.260452152,0,3,0,1,25.96,0,1,3,7,0,0,0,0,0,1,1,1,30,1,1,64.19761171,196.15,0,0,77.88,2
48,0,1.507892293,0,93615,2481.55,4,1.840825123,20,1.390003085,1,30.52,0,1,1,21,1,0,1,0,1,0,0,1,30,1,1,64.19761171,2259.597129,2.040018645,6.506550218,610.4,0
58,1,2,3,94102,4726.86,4,4,44,0,1,46.54,0,1,1.370243294,52,0,1,0,1,0,0,0,0,30,1,1,54.9,2549.1,0,6.506550218,2047.76,0
28,1,2,0.458721291,90063,10830.97,3.260452152,1.840825123,66,0,1,23.00672558,1,1,1,41,0.284034653,1,1,1,1,1,0.346009975,1,365,0,1,115.8,7942.15,0,0,2888.82,0
39,1,2,3,95834,766.11,3.260452152,8,12,4,1,9.58,0,0.774630542,2,57,1,0,0.333333333,0,0,0,0,0,30,1,1,49.2,571.15,0,80,114.96,0
34,0,2,0,93460.99382,5657.2,3.260452152,1.840825123,60,1.390003085,1,7.1,1,1,1,10,0,0.334686232,1,0,1,0,0.346009975,0.666460778,730,1,1,89.55,5231.2,0,6.506550218,426,0
43,0,1,0,91342,3025.38111,4,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
79,1,1,1,93460.99382,1547.76,3,1.840825123,14,0,1,14.39,1,1,1,30,0.284034653,0.334686232,0,0,1,1,0.346009975,1,730,1,1,95.8,1346.3,0,0,201.46,0
46.78522868,0.466172382,1.507892293,0.458721291,90502,215.6,4,1.840825123,2,5,1,42.55,0.417030568,1,3,53,1,1,0,1,0,0,0,0.666460778,730,0,3,59.5,130.5,0,6.506550218,85.1,0
78,1,1.507892293,0,93109,786.26,5,7,32.40104487,5,1,25.57,0,1,2,12,0,0,1,1,0,1,1,1,292.0086393,1,2,64.4,581.7,0,0,751.9429664,0
41,1,1.507892293,0,92007,3025.38111,4,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
22,1,2,0,93433,111.57,3.260452152,1.840825123,32.40104487,0,1,38.41,0,0,0,0,0,0.334686232,0,0,0,0,0,0,365,0,2,20.2,2259.597129,0,0,76.82,0
44,1,2,3,91006,314.87,4,7,12,4,1,23.00672558,0,0,0,0,0,0,0,0,0,0,0,0.666460778,292.0086393,0,2,19.7,258.35,0,0,751.9429664,0
46.78522868,0.466172382,1.507892293,0.458721291,91773,3512.45,3,0,35,3,1,25.04,1,1,1,21,0.284034653,0,0,0.284119107,0,0,0,1,30,0,2,75.35,2636.05,0,0,876.4,5
31,1,1,2,95758,5659.93,3.260452152,7,52,1.390003085,1,7.99,0,1,1,19,1,0.334686232,1,0,1,1,1,1,292.0086393,0,1,100.3,5244.45,0,0,415.48,0
59,0.466172382,2,0,96123,4082.25,4,0,32.40104487,0,1,17.83,1,0.774630542,1,20.32366698,0,0,0,0,1,0.379523662,0,1,30,0.578473945,1,84.9,3369.05,0,6.506550218,713.2,0
33,1,1.507892293,0,95633,2554.86,4,2,23,4,1,22.17,1,1,1,20.32366698,0,0,1,0.284119107,0,1,1,1,292.0086393,0,2,90.15,2259.597129,0,0,509.91,0
46.78522868,0.466172382,2,1,95901,2501.72,3.260452152,0,62,2,1,17.56,1,0,0,0,0.284034653,0,0,0,0,0,0,0.666460778,730,0.578473945,2,24.4,2259.597129,2.040018645,0,1088.72,0
28,0,2,0,91759,2070.18,3,0,32.40104487,0,1,30.07,0,1,3,69,1,0,0,1,0,0,0,1,30,0,1,54.95,1348.5,0,0,721.68,0
26,0,2,0,93460.99382,5210.64,3,0,37,3,1,38.72,1,1,1,59,0.284034653,1,0,1,1,1,1,1,365,1,1.505276226,104.5,3778,0,0,1432.64,0
46.78522868,0.466172382,1.507892293,0.458721291,91702,6498.82,3,0,66,0,1,32.12,1,1,3,17,0.284034653,1,0,1,0,0,0,1,730,0,1,65.7,4378.9,0,0,751.9429664,0
56,0,2,0,90002,3025.38111,5,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
46,0,2,0.458721291,93460.99382,3025.38111,4,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
26,0,1,0,94931,110.15,1,0,1,0,1,35.25,0,1,1,30,0,0,1,0.284119107,0,0,0,1,292.0086393,1,1,74.9,74.9,0,0,35.25,1
